file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_AGC_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean
2018-01-24T180000_AIU-0547.ghg,2018-01-24,18:30,24.770,0,18000,18000,4.5834568875966755E-005,1,-6.2138560045308391E-002,1,1.9901768367188041E-002,1,-0.30390116642282888,2,4.4691251871512705E-004,1,-9999.0,-9999.0,-0.14296688536668498,1.4031376910933444,-0.73004674597355157,3.1508747768591167E-002,-9999.0,1.8184673290763823E-011,7.2255419598289488E-013,-9999.0,16.543090590960876,385.42207891883254,391.41640743652141,0.10000000000000001,1,657.32715292141756,15.314453875214790,15.552633970798684,0.29999999999999999,0,-9999.0,-9999.0,-9999.0,-9999.0,0,286.73091946241590,285.34314512190758,101323.47467074098,1.2299872283478948,1013.7310802031409,2.3527429079560725E-002,2.8959931212740231E-005,1.1729563082584465E-002,1544.5808691558161,1415.5794789453068,9.5363291685064775E-003,100.00000000000000,0.0000000000000000,286.63318236361772,-0.10317822881208670,-8.7846180515156372E-002,-2.7585728984948155E-002,0.13828836095467864,1.3629409369504129E-015,1.0992307145256102E-015,0.13828836095467864,0.23453687982687912,305.58885103381988,220.41114896618015,-11.506538440837154,-9999.0,6.1044462539050796E-003,6.3410064354757348E-004,0.32261347288126013,4.9563956077820777,-3.1222632531366390,-8.1637847776098692E-003,1,56.485436451639700,25.000000000000000,52.000000000000000,108.00000000000000,204.00000000000000,444.00000000000000,1939.0000000000000,3.9636676890981842E-005,1.1563675986771500,-4.7370429053792934E-002,1.3074148516985595,6.4642075067161704E-003,3.0787638463818712,-9.8708826524635890E-002,3.0787638463818712,1.4515972676512154E-004,3.0787638463818712,-9999.0,1.0000000000000000,800000009,811110019,800000009,800000019,800000009,800000009,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,27,1.2576097010113488E-003,9.6462314693209770E-006,9.4535461447715387E-007,1.7857034530304550E-003,12.870793324023399,4.7595873235486601E-003,-9999.0,-3.7991282496687117E-005,-2.3583152081082634E-003,3.4681031401947268E-006,-9999.0,16.545232759051125,657.41219585588499,99911.309256510416,11.981721375465394,385.42282997350554,15.314476317297435,13.273220073620479,29.366764792442318,26.613221531656027,32.120301525645779,-5.5070832032097741,2.5907713421555759E-004,-1.0000000000000000,0.0000000000000000,4.3517270499961755,2.9126917353595281
2018-01-24T183000_AIU-0547.ghg,2018-01-24,19:00,24.791,0,18000,18000,1.2769838819474910E-002,2,-15.110062312250722,1,-0.11071773150908093,2,-0.45544184087322492,2,-2.4843897163833424E-003,2,-9999.0,-9999.0,-0.98537054823628856,-0.43858630892554173,-0.64900818546868555,-9.8414165535154093E-003,-9999.0,2.9122225491338154E-010,1.1865960878338800E-011,-9999.0,15.895085431147949,370.18790837846916,375.85712919686080,0.10000000000000001,1,647.65126531951739,15.083446283181511,15.314440828779366,0.10000000000000001,1,-9999.0,-9999.0,-9999.0,-9999.0,0,285.91764191860636,284.55459645498610,101270.35555793485,1.2328554969405978,1013.5820240882455,2.3473002161539646E-002,-1.6098845362164059E-004,1.1579418125105635E-002,1520.5966326784492,1343.7767631249387,9.3923563254903995E-003,100.00000000000000,0.0000000000000000,286.39315299951755,-0.59920627737133370,-0.58221663164391424,-0.15098613446714687,0.84901188555003826,1.8457998509661714E-014,1.8321528133639566E-014,0.84901188555003826,5.2266311725499133,301.82389455397271,224.17610544602726,-10.243824414095485,-9999.0,0.10177394751766057,1.2163811552720749,6.1455318427813204,0.26018903504311369,136.47373466111355,-0.11881152214190183,1,8.5524155190820217,4.0000000000000000,8.0000000000000000,17.000000000000000,33.000000000000000,75.000000000000000,356.00000000000000,1.2503927953673014E-002,1.0212661866564727,-14.549357576745010,1.0438994654737910,-8.4184181733309493E-002,1.3151845065124959,-0.34629501687252251,1.3151845065124959,-1.8890047016834573E-003,1.3151845065124959,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,811110019,811110019,899999999,899999999,89999,89999,89,89,0,0,0,0,0,1,0,0,0,18000,0,0,0,0,0,0,0,16459,0,0,0,0,301,0,0,0,0,16,18000,18000,18000,18000,27,2.4324287289403661,2.9116055175018341E-004,4.2421052033827042E-005,3.2063498160971449,68.574936532833021,1.2282780042037837E-002,-9999.0,-1.1643210305241573E-002,-8.2524967306459966E-003,-4.5016544753100631E-005,-9999.0,15.897100370508735,647.73393077840751,99901.912414713544,11.979498594707913,370.18794690389643,15.083460926989728,13.038859140819959,29.514999851332774,26.847399124569346,32.182606603940329,-5.3352044752438914,2.5857235607852793E-004,-1.0000000000000000,0.0000000000000000,2.6690948524118547,5.7364321603400326
2018-01-24T190000_AIU-0547.ghg,2018-01-24,19:30,24.812,0,18000,18000,5.3731138858110431E-004,2,-0.73435907555711732,1,1.7393896558438506,1,-2.2156651724697878,1,3.9057020561675600E-002,1,-9999.0,-9999.0,0.89734565129997457,-1.0868219583712730,0.69026548975791779,-2.4403978391140915E-002,-9999.0,-9.3416239305515197E-011,-3.5075706137084589E-012,-9999.0,16.598827053813249,386.42498409523790,392.11432489386550,0.10000000000000001,1,623.24878874188380,14.509392892411082,14.723014900158301,0.10000000000000001,0,-9999.0,-9999.0,-9999.0,-9999.0,0,286.58885828230120,285.27441475537040,101292.58807604930,1.2302785364988056,1013.2892409014504,2.3522942922241743E-002,2.5308949323965789E-003,1.1115074557862146E-002,1463.3143691349735,1409.2526793752988,9.0346000747879730E-003,100.00000000000000,0.0000000000000000,285.80612474465880,-0.19419646985951711,-0.18007592068820727,-5.0230049919021150E-002,0.26956013064337475,-1.7761933914178213E-014,-5.6278819583251630E-015,0.26956013064337475,0.87497149661474360,303.16063047407749,222.83936952592251,-10.739313898453135,-9999.0,2.0898316356790191E-002,1.6941281372907787E-002,1.0949065550908224,1.4603985998306157,-0.42219353960734524,-2.8187742050804113E-002,1,20.114530511125992,9.0000000000000000,19.000000000000000,40.000000000000000,78.000000000000000,177.00000000000000,846.00000000000000,5.0664307663466517E-004,1.0605323813958949,-0.59985045269796367,1.1210634785026534,0.96733595498355895,1.7981236476146631,-1.2322095732454343,1.7981236476146631,2.1720987104244735E-002,1.7981236476146631,-9999.0,1.0000000000000000,800000009,811110019,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,0,0,0,1,0,0,0,0,0,18000,0,0,0,0,0,0,0,17829,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,27,3.3842906367267549E-002,3.4491786140377099E-005,5.1645924076490294E-006,4.6191347574688277E-002,239.98574608595877,0.14804332358560759,-9999.0,-4.8117838730291280E-004,-2.9410065354397410E-002,5.1843100732883217E-004,-9999.0,16.601177827021392,623.32558864489658,99891.188794053814,11.973304963959588,386.43075638669563,14.509275661693005,12.440914844618923,29.355339683320761,26.585297509193417,32.125382066090907,-5.5400847272343352,2.5867724475715982E-004,-1.0000000000000000,0.0000000000000000,7.3806188331148235,0.98547637861179482
2018-01-24T193000_AIU-0547.ghg,2018-01-24,20:00,24.833,0,18000,18000,2.0120074547549715E-004,2,-0.25602341228276337,1,0.23682955811917408,1,-0.16282566553540537,2,5.3147307840266181E-003,1,-9999.0,-9999.0,-0.77048587507457789,0.56393168544144767,-0.61041891885332944,1.2655283033528674E-002,-9999.0,4.7918020349986904E-011,1.9067998152658470E-012,-9999.0,15.993240383122883,372.09042181575495,377.68260915584443,0.10000000000000001,1,636.41835754697104,14.806578869460049,15.029108550551465,0.20000000000000001,0,-9999.0,-9999.0,-9999.0,-9999.0,0,285.99597005208335,284.65748169999341,101254.30177415557,1.2323420017050795,1013.4338128410594,2.3483155316369284E-002,3.4439455480492486E-004,1.1361955078210667E-002,1492.5803493546750,1352.9834080360404,9.2198067277510336E-003,100.00000000000000,0.0000000000000000,286.10851870195290,-0.54977130524814999,-0.53108446248206165,-0.13906418160887538,0.77694146560127497,1.1092902321359527E-014,2.9961420701556606E-015,0.77694146560127497,1.2420939831278988,301.99048420363050,224.00951579636947,-10.310892872628585,-9999.0,1.2777596436438327E-002,1.3321042718443045E-002,0.71765537882764940,2.2280889228644836,-1.0810450110873864,-1.6043675641835266E-002,1,307.65656434596332,136.00000000000000,312.00000000000000,711.00000000000000,1498.0000000000000,3854.0000000000000,-9999.0,1.8623513543527585E-004,1.0803586820781326,-0.21527594452825821,1.1591073481345104,0.11068212153315685,2.1397273095115681,-7.6096456222065650E-002,2.1397273095115681,2.4838355618500762E-003,2.1397273095115681,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,3,3,3,5,0,1,0,0,0,18000,0,0,0,0,0,0,0,17682,0,0,0,0,301,0,0,0,0,16,18000,18000,18000,18000,27,2.6633845949728514E-002,7.2407269874942096E-006,9.9876017008226661E-007,3.4798144885542726E-002,15.502190261327726,6.8171572129423260E-003,-9999.0,-1.7237285004625228E-004,-1.8137207918597108E-003,5.9200972367773962E-005,-9999.0,15.995365146584202,636.50104856316273,99914.928511067716,11.968459057066175,372.09120551659879,14.806597396285945,12.757676200045491,29.456555436346267,26.720314418898692,32.192793603155351,-5.4724804874261226,2.5822457566229982E-004,-1.0000000000000000,0.0000000000000000,13.461193821017410,0.96412467938419766
2018-01-24T200000_AIU-0547.ghg,2018-01-24,20:30,24.854,0,18000,18000,6.3142560493055749E-005,2,-8.5731221180728803E-002,1,0.15950463577496876,2,-8.0813192964014360E-002,2,3.5792700416857988E-003,2,-9999.0,-9999.0,-7.2639618272065429E-002,-0.39131873379263465,0.17722811055290472,-8.7811580761228292E-003,-9999.0,-3.8732843820945297E-012,-1.5030190600766447E-013,-9999.0,16.184366453920322,376.25213938827113,381.82695705622143,0.10000000000000001,1,628.03060286404832,14.600377382808563,14.816706895046707,0.10000000000000001,1,-9999.0,-9999.0,-9999.0,-9999.0,0,285.91887782796226,284.59931501919345,101230.84312942413,1.2324032601797097,1013.3195757879007,2.3482265649239990E-002,2.3193669870123974E-004,1.1204149074713418E-002,1471.5500775634935,1347.7993628318534,9.0913010673792129E-003,100.00000000000000,0.0000000000000000,285.89175514407066,-0.59449012694012715,-0.57378247673810845,-0.15051116294165440,0.83982048784905350,1.5806813577949500E-015,-2.3932258288407132E-016,0.83982048784905350,0.97998785886877249,302.01546225367264,223.98453774632736,-10.324228731886929,-9999.0,7.1578843173549945E-003,6.1410404320109118E-003,0.37668280606326748,4.2449508558971303,-0.53748419764852184,-9.5908050569935236E-003,1,1084.6794875355499,481.00000000000000,1109.0000000000000,2555.0000000000000,5438.0000000000000,-9999.0,-9999.0,5.6117921296605992E-005,1.1251763970251443,-6.5918796597199181E-002,1.2420656445674336,5.7070458128459893E-002,2.7948721809090751,-2.8914808167623832E-002,2.7948721809090751,1.2806560765586017E-003,2.7948721809090751,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,800000009,800001009,899999999,899999999,89999,89999,89,89,19,12,0,20,0,0,1,0,0,18000,0,0,0,0,0,0,0,15372,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,27,1.2278944483486803E-002,2.8424340022332377E-006,2.9394653278688633E-007,1.6665252872553597E-002,33.182429899261102,2.3879737854756763E-002,-9999.0,-5.2784935983909039E-005,-6.8900092244713793E-004,3.0516308908955873E-005,-9999.0,16.186549268144244,628.11138939413797,99947.791738715285,11.960153374989828,376.25351978782902,14.600379162850988,12.547965578238163,29.435569479942316,26.683615247620491,32.187521871566773,-5.5039069307645168,2.5824365029661236E-004,-1.0000000000000000,0.0000000000000000,3.1879256439249377,10.010177929746540
2018-01-24T203000_AIU-0547.ghg,2018-01-24,21:00,24.874,0,18000,18000,3.9417094583746902E-006,2,-2.3188794415017937E-003,1,-0.16376853137969916,1,0.14263915461405022,1,-3.6742609721493666E-003,1,-9999.0,-9999.0,-0.24510548424090245,-0.84962437033962690,0.30672442033452618,-1.9061914023568289E-002,-9999.0,1.6547793554967008E-011,6.1078862332844143E-013,-9999.0,16.480934158473467,383.44689992926271,388.95183114048490,0.10000000000000001,1,608.32080436483091,14.153246676023084,14.356436868410450,0.10000000000000001,0,-9999.0,-9999.0,-9999.0,-9999.0,0,285.68145254601370,284.40321501702567,101256.77142138954,1.2337750790801310,1013.0699573626025,2.3456758132087044E-002,-2.3809211099527894E-004,1.0872837074740641E-002,1427.0535390629743,1330.4312751704681,8.8126573952580813E-003,100.00000000000000,0.0000000000000000,285.42398706029462,-0.73791296437548315,-0.71449393995437638,-0.18666079377465880,1.0439633064229421,-1.3822156175798028E-015,1.0040567722588204E-015,1.0439633064229421,1.1157251710002623,301.92377348715456,224.07622651284547,-10.299879627555008,-9999.0,1.7874105125231029E-003,7.5350296849476038E-004,0.21687052728309295,7.3730627210249642,1.4159493414064061E-002,-1.0379547773394242E-003,1,12298.824692839231,5509.0000000000000,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2.9696351885893376E-006,1.3273379415493511,-3.2139367162891111E-003,1.5656712707084324,-2.8796655813526563E-002,5.6870677081459116,2.5081318165025540E-002,5.6870677081459116,-6.4607301349454884E-004,5.6870677081459116,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,25,25,1,23,1,0,0,0,0,18000,0,0,0,0,0,0,0,17905,0,0,0,0,301,0,0,0,0,21,18000,18000,18000,18000,27,1.5054332708155950E-003,1.4446283232480471E-006,1.2803785067782854E-007,2.0309810102437818E-003,549.31772417210243,0.43154744942462836,-9999.0,-2.5713541211993568E-006,5.9673646755832631E-004,-1.5371414106739689E-005,-9999.0,16.483491290588361,608.38591301405313,99981.718973741314,11.963584009064569,383.46177068633938,14.152856170935832,12.066861002445251,29.395270713859098,26.643704286681292,32.146846778445770,-5.5031409949196490,2.5835145672317591E-004,-1.0000000000000000,0.0000000000000000,12.835390577648152,0.96514408421775288
2018-01-24T210000_AIU-0547.ghg,2018-01-24,21:30,24.895,0,18000,18000,3.4689796548636593E-005,2,-4.2509098561385711E-002,1,-0.10638766616840735,1,-0.11505683100732880,1,-2.3863916175399197E-003,1,-9999.0,-9999.0,-0.26795975579594028,0.92522031134040905,-1.7352626150425245,2.0753702707091540E-002,-9999.0,-1.7324260141399018E-011,-7.3990682662130006E-013,-9999.0,14.744493835297440,342.77509686568294,347.86776988912550,0.10000000000000001,1,629.72684286483195,14.639680546046973,14.857184988086079,0.20000000000000001,0,-9999.0,-9999.0,-9999.0,-9999.0,0,285.51025726826981,284.18904666941114,101275.29569576932,1.2347062335776642,1013.3294081472943,2.3438413708107845E-002,-1.5463817681658678E-004,1.1255328591991767E-002,1476.1407847946989,1311.6174875551330,9.1157947420241921E-003,100.00000000000000,0.0000000000000000,285.93930398287915,-0.83837886427012254,-0.81501265349985152,-0.21238476778773679,1.1883736933338591,-3.2946419546281060E-015,-1.1749647247927745E-015,1.1883736933338591,1.4734061962572180,301.80966675376175,224.19033324623825,-10.295144743962846,-9999.0,5.3005270602454703E-003,4.3845395865263004E-003,0.30858159839102112,5.1817736648502839,0.39956792072208386,-6.4098601192961752E-003,1,2939.7817784695822,1310.0000000000000,3071.0000000000000,7249.0000000000000,-9999.0,-9999.0,-9999.0,3.0034933902557532E-005,1.1549816177781795,-3.5051727149670392E-002,1.2900736889678490,-3.2491904908396103E-002,3.2742822087022709,-3.5139558435596921E-002,3.2742822087022709,-7.2882893575802743E-004,3.2742822087022709,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,800000009,800000009,899999999,899999999,89999,89999,89,89,5,4,3,6,0,0,0,0,0,18000,0,0,0,0,0,0,0,18000,0,0,0,0,301,151,0,0,0,21,18000,18000,18000,18000,27,8.7666515659567835E-003,2.2047567456731677E-006,2.2285035014361635E-007,1.2171316406413411E-002,313.59193334433354,3.2812622145886872E-002,-9999.0,-2.8015290812539481E-005,-8.3579769989309226E-004,-1.7335264734146676E-005,-9999.0,14.746144681210192,629.80597948993557,100018.04896332465,11.959584504869250,342.77313385018510,14.639674091169550,12.599659821404357,29.565798392189858,26.968406153043091,32.163192036522759,-5.1947874499426927,2.5845609518647606E-004,-1.0000000000000000,0.0000000000000000,6.2477079126173090,0.99206428044871897
2018-01-24T213000_AIU-0547.ghg,2018-01-24,22:00,24.916,0,18000,18000,1.2849912643858436E-005,2,-1.4386215866772375E-002,1,-5.6399403057168895E-002,1,-5.4810246142537239E-002,2,-1.2647419832753147E-003,1,-9999.0,-9999.0,-0.37046620067907132,-0.24565116122937325,-0.76587101720561745,-5.5086635674529644E-003,-9999.0,-5.1778660983642522E-012,-2.3129062617679581E-013,-9999.0,13.973783793477844,324.84982609997212,329.63304881243158,0.10000000000000001,0,624.19636627406794,14.510749846509494,14.724412107234489,0.40000000000000002,0,-9999.0,-9999.0,-9999.0,-9999.0,0,285.20155234188502,283.89334983653686,101309.88340893894,1.2364739715489790,1013.2507639488580,2.3405077830355250E-002,-8.1955280516240387E-005,1.1172093449533130E-002,1463.7004665174486,1286.0839609667912,9.0354457162874335E-003,100.00000000000000,0.0000000000000000,285.81014863500059,-1.0222440677086555,-0.99645753029651196,-0.25859690648234523,1.4507869945972054,2.4463684578029433E-015,-3.7054144925163225E-016,1.4507869945972054,1.5209895667045248,301.73184635707719,224.26815364292281,-10.267608011469871,-9999.0,3.2237221132197179E-003,1.0768884153023973E-003,0.20517010313922604,7.7935331490033768,0.25507744917423825,-3.5619437418653657E-003,1,9391.5019840834466,4197.0000000000000,9943.0000000000000,-9999.0,-9999.0,-9999.0,-9999.0,1.0626022001501682E-005,1.2092872235764682,-1.1376674872181079E-002,1.3706954036664551,-1.3914609189357434E-002,4.0532509601711189,-1.3522539482781811E-002,4.0532509601711189,-3.1203150155348884E-004,4.0532509601711189,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,800000009,800000009,899999999,899999999,89999,89999,89,89,1,2,2,2,5,0,0,0,0,18000,0,0,0,0,0,0,0,18000,0,0,0,0,301,0,0,0,0,21,18000,18000,18000,18000,27,2.1484995617490690E-003,5.0309587411347112E-006,2.4631011459090366E-007,2.8667832462072012E-003,5.9734583853750225,6.4453235023799365E-003,-9999.0,-9.0805766414804991E-006,-3.2113578042736396E-004,-7.4101820813236880E-006,-9999.0,13.975545979028299,624.27504797208678,100066.76588888888,11.957138347042932,324.85023389428756,14.510767695214334,12.472640306154899,29.703589261266913,27.206863067944859,32.200315217547953,-4.9934524963696765,2.5871840381296349E-004,-1.0000000000000000,0.0000000000000000,2.3699106693086729,5.5493621391748489
2018-01-24T220000_AIU-0547.ghg,2018-01-24,22:30,24.937,0,18000,18000,2.4127836381924044E-005,2,-1.6234548743479429E-002,1,-0.67983490670697533,1,-8.7135566315113169E-002,1,-1.5244467759588591E-002,1,-9999.0,-9999.0,-5.6082310106479988E-002,-1.8716658126690013,-0.44476672178307808,-4.1969820696857750E-002,-9999.0,-5.6449010834676102E-012,-2.4286828458295890E-013,-9999.0,13.539038298114225,314.44274429707002,318.75508603864796,0.10000000000000001,0,582.50852543656492,13.528699401066410,13.714235166144716,0.10000000000000001,1,-9999.0,-9999.0,-9999.0,-9999.0,0,285.06798232693143,283.84857683029503,101288.88231744496,1.2368667276703853,1012.7138090040602,2.3398966903773542E-002,-9.8784151082134068E-004,1.0418714996554616E-002,1364.7859030797506,1282.3227029735751,8.4234742219786805E-003,100.00000000000000,0.0000000000000000,284.74737505588575,-1.1045324445698006,-1.0757084514233806,-0.27847955065634483,1.5667454974260446,4.3818662997414508E-016,-4.1693515884757165E-016,1.5667454974260446,1.6828024156650805,301.75743783700892,224.24256216299111,-10.238379407432163,-9999.0,4.4166983204944783E-003,2.0370640651082494E-003,0.46741841013598862,3.4209178871127350,2.3880134108025284E-002,-2.9344914367433238E-003,1,3790.0401945793205,1698.0000000000000,4049.0000000000000,9796.0000000000000,-9999.0,-9999.0,-9999.0,2.0506316066988384E-005,1.1766051153754369,-2.3672010574164317E-002,1.3176618530098743,-0.18908967322124429,3.5953042549898258,-2.4235936692751404E-002,3.5953042549898258,-4.2401050588225476E-003,3.5953042549898258,-9999.0,1.0000000000000000,800000009,800000019,800000009,800000019,811110009,811110009,899999999,899999999,89999,89999,89,89,2,2,0,1,0,3,0,0,0,18000,0,0,0,0,0,0,0,12021,0,0,0,0,301,151,0,0,0,16,18000,18000,18000,18000,30,4.0722519174735223E-003,1.6696154422506730E-006,2.0659730072553590E-007,5.4021056522165307E-003,18.495211877126700,0.45238551714063580,-9999.0,-1.8898420467725457E-005,-5.7484140432067414E-004,-1.0056916625012199E-004,-9999.0,13.540769530770584,582.54857968284921,100102.20702777778,11.951104436185625,314.44279283215872,13.528285996994477,11.399319311618925,30.480634401215283,28.158393661499147,32.802874934514456,-4.6444796826309096,2.5784251938198896E-004,-1.0000000000000000,0.0000000000000000,2.3103123166296236,8.0043810623483971
2018-01-24T223000_AIU-0547.ghg,2018-01-24,23:00,24.958,0,18000,18000,3.4112275086333501E-005,2,-4.7244418632367252E-002,1,0.19777703622720183,1,-4.6635011999928921E-002,1,4.4132190901168631E-003,1,4.5254221176058949E-003,1,-6.3766482664300765,-2.8100499451034917,0.15300567781471039,-6.2703771370434341E-002,-9999.0,-4.3298560434727966E-012,-1.6441043728796936E-013,-3.0730078413187839E-014,13.743457316037667,317.99107218826401,321.87759844825842,0.10000000000000001,1,521.85749468150664,12.074547215248817,12.222123826462051,0.10000000000000001,0,9.7540776586973618E-002,2.2044173905087141,2.2313600528207180,-0.90000000000000002,0,285.23026996188696,278.71663580895057,99920.986627069331,1.2432657891162902,999.41720635462764,2.3190824954162883E-002,2.8597659703957269E-004,9.3823029140568618E-003,1206.8243018558830,904.89305040502029,7.5464980989509703E-003,-9999.0,-9999.0,282.90048984356383,-1.0016818089567971,-0.97524911424517846,-0.25278543095042277,1.4206962220445827,-2.4071007824553711E-016,-3.1504853137791999E-016,1.4206962220445827,1.5508639605087533,301.76603162557421,224.23396837442581,-10.249250338406069,-9999.0,5.2380947618961577E-003,2.7823508115729454E-003,0.26199231736212841,6.1032324004747291,-0.23887716963305042,-7.2588254409339014E-003,1,4188.0971175488303,1867.0000000000000,4385.0000000000000,-9999.0,-9999.0,-9999.0,-9999.0,2.9491415440844960E-005,1.1566849056382948,-3.3293047399592456E-002,1.2888518792306232,5.9722676777493287E-002,3.3115902852789554,-1.4082361639734238E-002,3.3115902852789554,1.3326585446680978E-003,3.3115902852789554,7.5860999127012614E-004,6.1242009971931486,800000009,800000009,800000009,800000019,800000019,800000019,899999999,899999999,89999,89999,89,89,3,3,0,2,1,1,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,301,0,0,0,0,16,18000,18000,18000,18000,33,5.5622980414381552E-003,2.1491368081849056E-006,2.5444489955109322E-007,7.4933763439982339E-003,6.6074579871128050,5.8203838523142891E-002,1.5314945765901863E-005,-2.6794320234819488E-005,-3.3057418805677451E-004,3.1283283843354919E-005,7.5860999127012617E-007,13.745365730450724,521.91473483281607,100149.94372222222,11.948259801440768,317.99203189917876,12.074507949974665,9.7143038596312437,32.092521260897371,29.903894482824558,34.281148615095319,-4.3772555257611820,2.5708610964971331E-004,-1.0000000000000000,0.0000000000000000,2.1926204707622508,12.133373980839998
