Date,WTH,ma_WTH
2016-05-17T10:00:00Z,-0.076377778,NA
2016-05-17T10:30:00Z,-0.075862459,NA
2016-05-17T11:00:00Z,-0.069047141,NA
2016-05-17T11:30:00Z,-0.074631822,NA
2016-05-17T12:00:00Z,-0.078316503,NA
2016-05-17T12:30:00Z,-0.073301185,NA
2016-05-17T13:00:00Z,-0.075185866,NA
2016-05-17T13:30:00Z,-0.074370547,NA
2016-05-17T14:00:00Z,-0.077455229,NA
2016-05-17T14:30:00Z,-0.07833991,NA
2016-05-17T15:00:00Z,-0.079424592,NA
2016-05-17T15:30:00Z,-0.080809273,NA
2016-05-17T16:00:00Z,-0.080393954,NA
2016-05-17T16:30:00Z,-0.081178636,NA
2016-05-17T17:00:00Z,-0.083263317,NA
2016-05-17T17:30:00Z,-0.084947998,NA
2016-05-17T18:00:00Z,-0.08493268,NA
2016-05-17T18:30:00Z,-0.087717361,NA
2016-05-17T19:00:00Z,-0.087002042,NA
2016-05-17T19:30:00Z,-0.087886724,NA
2016-05-17T20:00:00Z,-0.088071405,NA
2016-05-17T20:30:00Z,-0.088856087,NA
2016-05-17T21:00:00Z,-0.088640768,NA
2016-05-17T21:30:00Z,-0.088825449,NA
2016-05-17T22:00:00Z,-0.089110131,-0.08731533906250002
2016-05-17T22:30:00Z,-0.089894812,-0.08765106210416669
2016-05-17T23:00:00Z,-0.089679493,-0.0880555351354167
2016-05-17T23:30:00Z,-0.091564175,-0.0884475081666667
2016-05-18T00:00:00Z,-0.092248856,-0.0887321895416667
2016-05-18T00:30:00Z,-0.092433538,-0.0890606209166667
2016-05-18T01:00:00Z,-0.092718219,-0.08940676062500003
2016-05-18T01:30:00Z,-0.0926029,-0.0897299836666667
2016-05-18T02:00:00Z,-0.094487582,-0.09007091504166669
2016-05-18T02:30:00Z,-0.094872263,-0.09036392975
2016-05-18T03:00:00Z,-0.094956944,-0.09058923611458333
2016-05-18T03:30:00Z,-0.095041626,-0.09078225081249999
2016-05-18T04:00:00Z,-0.094326307,-0.09098672385416665
2016-05-18T04:30:00Z,-0.093910989,-0.09120994689583332
2016-05-18T05:00:00Z,-0.09459567,-0.09144775327083333
2016-05-18T05:30:00Z,-0.095380351,-0.09161889297916667
2016-05-18T06:00:00Z,-0.095865033,-0.09176086602083333
2016-05-18T06:30:00Z,-0.093649714,-0.0919028390625
2016-05-18T07:00:00Z,-0.096234395,-0.09199585377083333
2016-05-18T07:30:00Z,-0.092319077,-0.09208053514583332
2016-05-18T08:00:00Z,-0.093703758,-0.09216625818749999
2016-05-18T08:30:00Z,-0.09438844,-0.09223739788541666
2016-05-18T09:00:00Z,-0.091173121,-0.09229499591666665
2016-05-18T09:30:00Z,-0.093157802,-0.09235884395833333
2016-05-18T10:00:00Z,-0.092342484,-0.09242373366666666
2016-05-18T10:30:00Z,-0.092127165,-0.09247924837499999
2016-05-18T11:00:00Z,-0.091611846,-0.09252747141666665
2016-05-18T11:30:00Z,-0.089696528,-0.09256423612499999
2016-05-18T12:00:00Z,-0.090581209,-0.09258225083333332
2016-05-18T12:30:00Z,-0.092565891,-0.09261276553124999
2016-05-18T13:00:00Z,-0.089150572,-0.09266098856249999
2016-05-18T13:30:00Z,-0.091435253,-0.09270296160416668
2016-05-18T14:00:00Z,-0.093119935,-0.09272097631250001
2016-05-18T14:30:00Z,-0.090804616,-0.0926994076875
2016-05-18T15:00:00Z,-0.088589297,-0.0926278390625
2016-05-18T15:30:00Z,-0.090173979,-0.09253543710416667
2016-05-18T16:00:00Z,-0.09065866,-0.09246907681250002
2016-05-18T16:30:00Z,-0.092343342,-0.09243084151041668
2016-05-18T17:00:00Z,-0.094928023,-0.09238843954166667
2016-05-18T17:30:00Z,-0.089712704,-0.09232832925000002
2016-05-18T18:00:00Z,-0.093797386,-0.092266135625
2016-05-18T18:30:00Z,-0.092482067,-0.09223102533333333
2016-05-18T19:00:00Z,-0.091166748,-0.092197998375
2016-05-18T19:30:00Z,-0.09185143,-0.09217122141666666
2016-05-18T20:00:00Z,-0.092336111,-0.092164236124999993
2016-05-18T20:30:00Z,-0.091420792,-0.09215412582291667
2016-05-18T21:00:00Z,-0.091605474,-0.0921856821875
2016-05-18T21:30:00Z,-0.091990155,-0.09224015522916666
2016-05-18T22:00:00Z,-0.092174837,-0.0922612949375
2016-05-18T22:30:00Z,-0.092159518,-0.0922522263125
2016-05-18T23:00:00Z,-0.092044199,-0.09226086602083333
2016-05-18T23:30:00Z,-0.092728881,-0.09232471406250002
2016-05-19T00:00:00Z,-0.092813562,-0.09239689543749999
2016-05-19T00:30:00Z,-0.094798243,-0.09241803513541667
2016-05-19T01:00:00Z,-0.094982925,-0.09243813316666667
2016-05-19T01:30:00Z,-0.094367606,-0.09246239787500002
2016-05-19T02:00:00Z,-0.094452288,-0.09244082925000001
2016-05-19T02:30:00Z,-0.092836969,-0.09237655229166669
2016-05-19T03:00:00Z,-0.09012165,-0.09233623366666668
2016-05-19T03:30:00Z,-0.091006332,-0.09235633170833335
2016-05-19T04:00:00Z,-0.091991013,-0.09239622141666667
2016-05-19T04:30:00Z,-0.092575694,-0.09240277778125
2016-05-19T05:00:00Z,-0.091860376,-0.09232808414583336
2016-05-19T05:30:00Z,-0.092345057,-0.09227734885416669
2016-05-19T06:00:00Z,-0.092929739,-0.09223390522916668
2016-05-19T06:30:00Z,-0.09321442,-0.09212691993750001
2016-05-19T07:00:00Z,-0.093499101,-0.09209180964583333
2016-05-19T07:30:00Z,-0.092483783,-0.09208899102083333
2016-05-19T08:00:00Z,-0.092868464,-0.09204658906249999
2016-05-19T08:30:00Z,-0.094253145,-0.09203127043749999
2016-05-19T09:00:00Z,-0.094337827,-0.09203782681250001
2016-05-19T09:30:00Z,-0.095222508,-0.09203500818749999
2016-05-19T10:00:00Z,-0.09230719,-0.09201031455208332
2016-05-19T10:30:00Z,-0.091291871,-0.09196478758333333
2016-05-19T11:00:00Z,-0.093276552,-0.09190571895833334
2016-05-19T11:30:00Z,-0.094161234,-0.09183310866666668
2016-05-19T12:00:00Z,-0.093045915,-0.091751123375
2016-05-19T12:30:00Z,-0.092130596,-0.09164622141666666
2016-05-19T13:00:00Z,-0.091515278,-0.09153090279166665
2016-05-19T13:30:00Z,-0.091399959,-0.09142287583333332
2016-05-19T14:00:00Z,-0.091084641,-0.0913023488645833
2016-05-19T14:30:00Z,-0.086669322,-0.0911828635625
2016-05-19T15:00:00Z,-0.088854003,-0.09110191993749997
2016-05-19T15:30:00Z,-0.091838685,-0.09104076797916665
2016-05-19T16:00:00Z,-0.092823366,-0.09096294935416666
2016-05-19T16:30:00Z,-0.090808047,-0.09087263072916665
2016-05-19T17:00:00Z,-0.089292729,-0.09079168710416666
2016-05-19T17:30:00Z,-0.09047741,-0.09072220181249999
2016-05-19T18:00:00Z,-0.088862092,-0.09065063317708331
2016-05-19T18:30:00Z,-0.087146773,-0.09058114787499999
2016-05-19T19:00:00Z,-0.093131454,-0.09051895424999998
2016-05-19T19:30:00Z,-0.089616136,-0.0904994689583333
2016-05-19T20:00:00Z,-0.090500817,-0.09050810866666667
2016-05-19T20:30:00Z,-0.091785498,-0.09048445670833333
2016-05-19T21:00:00Z,-0.09187018,-0.09044101308333333
2016-05-19T21:30:00Z,-0.091454861,-0.09040277779166668
2016-05-19T22:00:00Z,-0.090339542,-0.09039475082291668
2016-05-19T22:30:00Z,-0.089624224,-0.09035859885416667
2016-05-19T23:00:00Z,-0.088908905,-0.09026203022916668
2016-05-19T23:30:00Z,-0.088893587,-0.09013941993749999
2016-05-20T00:00:00Z,-0.088778268,-0.09003451797916666
2016-05-20T00:30:00Z,-0.088762949,-0.08998899102083334
2016-05-20T01:00:00Z,-0.089947631,-0.08992888072916667
2016-05-20T01:30:00Z,-0.089032312,-0.08984481210416666
2016-05-20T02:00:00Z,-0.088216993,-0.08977532680208333
2016-05-20T02:30:00Z,-0.087601675,-0.08977667483333333
2016-05-20T03:00:00Z,-0.087586356,-0.08980927287499998
2016-05-20T03:30:00Z,-0.087671038,-0.08980957924999998
2016-05-20T04:00:00Z,-0.087855719,-0.08979738562499999
2016-05-20T04:30:00Z,-0.0880404,-0.08977165033333333
2016-05-20T05:00:00Z,-0.088625082,-0.0897813317083333
2016-05-20T05:30:00Z,-0.088909763,-0.08982330475
2016-05-20T06:00:00Z,-0.089494444,-0.08987777778124999
2016-05-20T06:30:00Z,-0.089979126,-0.08997704247916664
2016-05-20T07:00:00Z,-0.090763807,-0.09004401552083333
2016-05-20T07:30:00Z,-0.093348489,-0.09007661356249998
2016-05-20T08:00:00Z,-0.09283317,-0.09014566993749998
2016-05-20T08:30:00Z,-0.092017851,-0.09021680964583333
2016-05-20T09:00:00Z,-0.092402533,-0.09028794935416666
2016-05-20T09:30:00Z,-0.093487214,-0.09036325572916665
2016-05-20T10:00:00Z,-0.093271895,-0.09043960377083334
2016-05-20T10:30:00Z,-0.086856577,-0.09051074347916666
2016-05-20T11:00:00Z,-0.088441258,-0.09057667485416666
2016-05-20T11:30:00Z,-0.08722594,-0.09064885621875
2016-05-20T12:00:00Z,-0.089910621,-0.09072937091666669
2016-05-20T12:30:00Z,-0.090895302,-0.090816135625
2016-05-20T13:00:00Z,-0.086979984,-0.09089665033333333
2016-05-20T13:30:00Z,-0.087864665,-0.09098133170833335
2016-05-20T14:00:00Z,-0.087949346,-0.09108892975
2016-05-20T14:30:00Z,-0.089934028,-0.09121527779166667
2016-05-20T15:00:00Z,-0.088718709,-0.09135412583333336
2016-05-20T15:30:00Z,-0.092003391,-0.09150026553125
2016-05-20T16:00:00Z,-0.091488072,-0.09164953022916668
2016-05-20T16:30:00Z,-0.089672753,-0.09179462827083334
2016-05-20T17:00:00Z,-0.091357435,-0.09192618464583337
2016-05-20T17:30:00Z,-0.092442116,-0.09204524102083338
2016-05-20T18:00:00Z,-0.092126797,-0.09214867239583335
2016-05-20T18:30:00Z,-0.093411479,-0.09223022877083335
2016-05-20T19:00:00Z,-0.09329616,-0.09229720181250001
2016-05-20T19:30:00Z,-0.092580842,-0.09236417484375002
2016-05-20T20:00:00Z,-0.094165523,-0.09242906454166669
2016-05-20T20:30:00Z,-0.094950204,-0.09251062091666669
2016-05-20T21:00:00Z,-0.095534886,-0.09260363562500001
2016-05-20T21:30:00Z,-0.095019567,-0.092672692
2016-05-20T22:00:00Z,-0.094104248,-0.09273654004166668
2016-05-20T22:30:00Z,-0.09268893,-0.09285351308333334
2016-05-20T23:00:00Z,-0.092173611,-0.09300798612500001
2016-05-20T23:30:00Z,-0.092558292,-0.09315516748958334
2016-05-21T00:00:00Z,-0.092842974,-0.0932825571875
2016-05-21T00:30:00Z,-0.093027655,-0.0933609885625
2016-05-21T01:00:00Z,-0.093412337,-0.0934612949375
2016-05-21T01:30:00Z,-0.093697018000000007,-0.0935834763125
2016-05-21T02:00:00Z,-0.093881699,-0.09368586602083334
2016-05-21T02:30:00Z,-0.094066381,-0.09377992239583335
2016-05-21T03:00:00Z,-0.094451062,-0.09386460377083333
2016-05-21T03:30:00Z,-0.094835743,-0.09390866013541666
2016-05-21T04:00:00Z,-0.095020425,-0.0939027165
2016-05-21T04:30:00Z,-0.094805106,-0.093943647875
2016-05-21T05:00:00Z,-0.094489788,-0.09401374591666666
2016-05-21T05:30:00Z,-0.094474469,-0.09405155229166665
2016-05-21T06:00:00Z,-0.09385915,-0.09407477533333333
2016-05-21T06:30:00Z,-0.093443832,-0.09408445670833332
2016-05-21T07:00:00Z,-0.093728513,-0.09408580475
2016-05-21T07:30:00Z,-0.096813194,-0.09410694444791665
2016-05-21T08:00:00Z,-0.095597876,-0.09413016747916667
2016-05-21T08:30:00Z,-0.097082557,-0.09412734885416665
2016-05-21T09:00:00Z,-0.096267239,-0.09410265522916667
2016-05-21T09:30:00Z,-0.09625192,-0.09406233660416666
2016-05-21T10:00:00Z,-0.096636601,-0.09402201797916664
2016-05-21T10:30:00Z,-0.094721283,-0.09399315768749998
2016-05-21T11:00:00Z,-0.095405964,-0.09397263072916667
2016-05-21T11:30:00Z,-0.094390645,-0.09395522877083333
2016-05-21T12:00:00Z,-0.094975327,-0.09393678514583333
2016-05-21T12:30:00Z,-0.093360008,-0.09391104985416666
2016-05-21T13:00:00Z,-0.09414469,-0.09388323121875
2016-05-21T13:30:00Z,-0.092429371,-0.09385645425
2016-05-21T14:00:00Z,-0.093214052,-0.09382759395833333
2016-05-21T14:30:00Z,-0.093698734,-0.09378415033333336
2016-05-21T15:00:00Z,-0.093083415,-0.09372091504166669
2016-05-21T15:30:00Z,-0.091868096,-0.09364205475000002
2016-05-21T16:00:00Z,-0.091052778,-0.09356006945833334
2016-05-21T16:30:00Z,-0.094037459,-0.0934864175
2016-05-21T17:00:00Z,-0.093722141,-0.0934106821979167
2016-05-21T17:30:00Z,-0.093706822,-0.09333598856250001
2016-05-21T18:00:00Z,-0.093091503,-0.09328941993750002
2016-05-21T18:30:00Z,-0.093376185,-0.09327305964583336
2016-05-21T19:00:00Z,-0.093460866,-0.09326919935416668
2016-05-21T19:30:00Z,-0.094445547,-0.09325388072916667
2016-05-21T20:00:00Z,-0.094530229,-0.09318856210416668
2016-05-21T20:30:00Z,-0.09431491,-0.09312636847916667
2016-05-21T21:00:00Z,-0.093799592,-0.09310479984374999
2016-05-21T21:30:00Z,-0.092884273,-0.09301448120833332
2016-05-21T22:00:00Z,-0.092368954,-0.09288666258333335
2016-05-21T22:30:00Z,-0.091653636,-0.09282759395833336
2016-05-21T23:00:00Z,-0.091238317,-0.09278206700000001
2016-05-21T23:30:00Z,-0.091822998,-0.09279279004166668
2016-05-22T00:00:00Z,-0.09180768,-0.09274101308333332
2016-05-22T00:30:00Z,-0.091592361,-0.092651736125
2016-05-22T01:00:00Z,-0.092177042,-0.09263225082291668
2016-05-22T01:30:00Z,-0.092361724,-0.09258464052083336
2016-05-22T02:00:00Z,-0.092446405,-0.09257036356250001
2016-05-22T02:30:00Z,-0.091331087,-0.09254254493750001
2016-05-22T03:00:00Z,-0.091115768,-0.09254805964583333
2016-05-22T03:30:00Z,-0.090600449,-0.09262128268750001
2016-05-22T04:00:00Z,-0.091385131,-0.09265804739583335
2016-05-22T04:30:00Z,-0.091369812,-0.0926875204375
2016-05-22T05:00:00Z,-0.090654493,-0.09274720180208333
2016-05-22T05:30:00Z,-0.091139175,-0.0928006331666667
2016-05-22T06:00:00Z,-0.092723856,-0.09285718954166669
2016-05-22T06:30:00Z,-0.093008538,-0.09293041258333334
2016-05-22T07:00:00Z,-0.093793219,-0.09299113562500003
2016-05-22T07:30:00Z,-0.0952779,-0.0930424836666667
2016-05-22T08:00:00Z,-0.090862582,-0.09308758170833335
2016-05-22T08:30:00Z,-0.095847263,-0.09312122141666668
2016-05-22T09:00:00Z,-0.095431944,-0.09315381944791667
2016-05-22T09:30:00Z,-0.088416626,-0.09319266747916669
2016-05-22T10:00:00Z,-0.092201307,-0.09323672385416669
2016-05-22T10:30:00Z,-0.093485989,-0.09330161356250002
2016-05-22T11:00:00Z,-0.09227067,-0.09338837827083334
2016-05-22T11:30:00Z,-0.098555351,-0.09347930964583333
2016-05-22T12:00:00Z,-0.085840033,-0.0935785743541667
2016-05-22T12:30:00Z,-0.093924714,-0.09369138072916668
2016-05-22T13:00:00Z,-0.091709395,-0.09381043710416667
2016-05-22T13:30:00Z,-0.090294077,-0.09393366014583335
2016-05-22T14:00:00Z,-0.093978758,-0.09405792485416667
2016-05-22T14:30:00Z,-0.09026344,-0.09418635621875
2016-05-22T15:00:00Z,-0.097048121,-0.09432416258333334
2016-05-22T15:30:00Z,-0.094932802,-0.09446821895833334
2016-05-22T16:00:00Z,-0.091517484,-0.09460915033333334
2016-05-22T16:30:00Z,-0.096402165,-0.09474695670833333
2016-05-22T17:00:00Z,-0.097086846,-0.09489517974999999
2016-05-22T17:30:00Z,-0.095471528,-0.09505069445833333
2016-05-22T18:00:00Z,-0.096756209,-0.09519058416666669
2016-05-22T18:30:00Z,-0.096740891,-0.09530547386458334
2016-05-22T19:00:00Z,-0.095925572,-0.09539119689583335
2016-05-22T19:30:00Z,-0.096910253,-0.09542587827083333
2016-05-22T20:00:00Z,-0.096394935,-0.09547826797916664
2016-05-22T20:30:00Z,-0.095679616,-0.09552961602083332
2016-05-22T21:00:00Z,-0.095564297,-0.09554450572916666
2016-05-22T21:30:00Z,-0.094848979,-0.09563647877083332
2016-05-22T22:00:00Z,-0.09463366,-0.0957524101458333
2016-05-22T22:30:00Z,-0.095618342,-0.09581834151041664
2016-05-22T23:00:00Z,-0.095603023,-0.095868647875
2016-05-22T23:30:00Z,-0.096187704,-0.09585332925
2016-05-23T00:00:00Z,-0.096972386,-0.09590884395833334
2016-05-23T00:30:00Z,-0.097257067,-0.09604873366666665
2016-05-23T01:00:00Z,-0.097941748,-0.09611674837499999
2016-05-23T01:30:00Z,-0.09842643,-0.09617017974999999
2016-05-23T02:00:00Z,-0.098311111,-0.09620486112499999
2016-05-23T02:30:00Z,-0.097795792,-0.09624787582291665
2016-05-23T03:00:00Z,-0.097880474,-0.09626797385416665
2016-05-23T03:30:00Z,-0.097665155,-0.0962318218958333
2016-05-23T04:00:00Z,-0.097849837,-0.09625921160416663
2016-05-23T04:30:00Z,-0.098134518,-0.09629701797916668
2016-05-23T05:00:00Z,-0.098119199,-0.09625044935416666
2016-05-23T05:30:00Z,-0.098603881,-0.09618929739583333
2016-05-23T06:00:00Z,-0.098688562,-0.09613022877083331
2016-05-23T06:30:00Z,-0.098073243,-0.09604720180208332
2016-05-23T07:00:00Z,-0.096957925,-0.0959641748333333
2016-05-23T07:30:00Z,-0.095442606,-0.09587385620833333
2016-05-23T08:00:00Z,-0.095727288,-0.09577624591666666
2016-05-23T08:30:00Z,-0.095911969,-0.09568384395833332
2016-05-23T09:00:00Z,-0.09679665,-0.09558102533333332
2016-05-23T09:30:00Z,-0.095881332,-0.09547612337500001
2016-05-23T10:00:00Z,-0.095866013,-0.09537642974999999
2016-05-23T10:30:00Z,-0.096150694,-0.09526215278124998
2016-05-23T11:00:00Z,-0.094435376,-0.0951353758125
2016-05-23T11:30:00Z,-0.094920057,-0.09499922385416668
2016-05-23T12:00:00Z,-0.094804739,-0.09484744689583334
2016-05-23T12:30:00Z,-0.09838942,-0.09468837827083333
2016-05-23T13:00:00Z,-0.093774101,-0.09451264297916666
2016-05-23T13:30:00Z,-0.093358783,-0.09431711602083333
2016-05-23T14:00:00Z,-0.094243464,-0.09411846406250002
2016-05-23T14:30:00Z,-0.094128145,-0.09392293710416666
2016-05-23T15:00:00Z,-0.095112827,-0.09372636847916666
2016-05-23T15:30:00Z,-0.093397508,-0.09352563318750001
2016-05-23T16:00:00Z,-0.09568219,-0.09332385621875
2016-05-23T16:30:00Z,-0.095866871,-0.09311687091666668
2016-05-23T17:00:00Z,-0.093151552,-0.09290676062499999
2016-05-23T17:30:00Z,-0.093536234,-0.09269769199999998
2016-05-23T18:00:00Z,-0.093020915,-0.09249695670833331
2016-05-23T18:30:00Z,-0.092505596,-0.09231184641666663
2016-05-23T19:00:00Z,-0.092190278,-0.092151736125
2016-05-23T19:30:00Z,-0.091974959,-0.09202495916666666
2016-05-23T20:00:00Z,-0.091959641,-0.09192214053124999
2016-05-23T20:30:00Z,-0.091244322,-0.09182453022916665
2016-05-23T21:00:00Z,-0.090129003,-0.09171546160416665
2016-05-23T21:30:00Z,-0.090213685,-0.09159805964583333
2016-05-23T22:00:00Z,-0.089698366,-0.09145149102083332
2016-05-23T22:30:00Z,-0.089583047,-0.09126117239583333
2016-05-23T23:00:00Z,-0.089467729,-0.09104168710416666
2016-05-23T23:30:00Z,-0.08925241,-0.09083366014583334
2016-05-24T00:00:00Z,-0.089337092,-0.09070792484375
2016-05-24T00:30:00Z,-0.089621773,-0.09050406454166667
2016-05-24T01:00:00Z,-0.088706454,-0.09023249591666668
2016-05-24T01:30:00Z,-0.088891136,-0.09006509395833334
2016-05-24T02:00:00Z,-0.088775817,-0.08997373366666668
2016-05-24T02:30:00Z,-0.088560498,-0.08991466504166667
2016-05-24T03:00:00Z,-0.08824518,-0.08982330475000001
2016-05-24T03:30:00Z,-0.088029861,-0.08975798612500001
2016-05-24T04:00:00Z,-0.088114542,-0.08970620915625002
2016-05-24T04:30:00Z,-0.087999224,-0.0896013071875
2016-05-24T05:00:00Z,-0.088083905,-0.08953911356250002
2016-05-24T05:30:00Z,-0.088568587,-0.08953733660416668
2016-05-24T06:00:00Z,-0.089453268,-0.0895491013125
2016-05-24T06:30:00Z,-0.089537949,-0.08958586602083335
2016-05-24T07:00:00Z,-0.090122631,-0.08962783906249999
2016-05-24T07:30:00Z,-0.090107312,-0.08967502043749999
2016-05-24T08:00:00Z,-0.091191993,-0.08970866013541667
2016-05-24T08:30:00Z,-0.091076675,-0.08971313316666668
2016-05-24T09:00:00Z,-0.091161356,-0.08973010620833334
2016-05-24T09:30:00Z,-0.090246038,-0.0897574959166667
2016-05-24T10:00:00Z,-0.087430719,-0.08979217729166668
2016-05-24T10:30:00Z,-0.0863154,-0.08984352533333333
2016-05-24T11:00:00Z,-0.083200082,-0.08990112337499999
2016-05-24T11:30:00Z,-0.086184763,-0.08998476308333332
2016-05-24T12:00:00Z,-0.091469444,-0.09009236111458331
2016-05-24T12:30:00Z,-0.082154126,-0.0901947508125
2016-05-24T13:00:00Z,-0.083938807,-0.0903075571875
2016-05-24T13:30:00Z,-0.087123489,-0.09043494689583333
2016-05-24T14:00:00Z,-0.09170817,-0.09057171160416667
2016-05-24T14:30:00Z,-0.090992851,-0.09070951797916668
2016-05-24T15:00:00Z,-0.089477533,-0.09084211602083332
2016-05-24T15:30:00Z,-0.092762214,-0.09097888072916667
2016-05-24T16:00:00Z,-0.091346895,-0.0911156454375
2016-05-24T16:30:00Z,-0.090131577,-0.09125136847916665
2016-05-24T17:00:00Z,-0.092916258,-0.09138604985416666
2016-05-24T17:30:00Z,-0.09360094,-0.09151343955208334
2016-05-24T18:00:00Z,-0.094085621,-0.09163041258333335
2016-05-24T18:30:00Z,-0.094970302,-0.09175155229166668
2016-05-24T19:00:00Z,-0.093754984,-0.09187373366666665
2016-05-24T19:30:00Z,-0.094939665,-0.091994873375
2016-05-24T20:00:00Z,-0.092224346,-0.09210559641666666
2016-05-24T20:30:00Z,-0.091409028,-0.09220590279166667
2016-05-24T21:00:00Z,-0.091593709,-0.09232912583333333
2016-05-24T21:30:00Z,-0.091378391,-0.09243984886458333
2016-05-24T22:00:00Z,-0.091863072,-0.09253703022916666
2016-05-24T22:30:00Z,-0.092347753,-0.09258837827083334
2016-05-24T23:00:00Z,-0.092232435,-0.09267201797916669
2016-05-24T23:30:00Z,-0.094517116,-0.0928306576875
2016-05-25T00:00:00Z,-0.094401797,-0.09288929739583335
2016-05-25T00:30:00Z,-0.094386479,-0.09296772877083335
2016-05-25T01:00:00Z,-0.09477116,-0.09317636847916666
2016-05-25T01:30:00Z,-0.095055842,-0.09335792484375002
2016-05-25T02:00:00Z,-0.095740523,-0.09344156454166669
2016-05-25T02:30:00Z,-0.094825204,-0.09350124591666667
2016-05-25T03:00:00Z,-0.094709886,-0.09363071895833333
2016-05-25T03:30:00Z,-0.094694567,-0.09377165033333332
2016-05-25T04:00:00Z,-0.094579248,-0.093901123375
2016-05-25T04:30:00Z,-0.09456393,-0.09407747141666666
2016-05-25T05:00:00Z,-0.094448611,-0.09424548612499999
2016-05-25T05:30:00Z,-0.094433292,-0.09439370915624998
2016-05-25T06:00:00Z,-0.094817974,-0.09453568218749997
2016-05-25T06:30:00Z,-0.095802655,-0.09466619689583332
2016-05-25T07:00:00Z,-0.095587337,-0.09481650327083331
2016-05-25T07:30:00Z,-0.096272018,-0.09495743464583332
2016-05-25T08:00:00Z,-0.095656699,-0.09511190768749998
2016-05-25T08:30:00Z,-0.096241381,-0.09531117239583334
2016-05-25T09:00:00Z,-0.097826062,-0.09552189543749999
2016-05-25T09:30:00Z,-0.094210743,-0.09575553513541667
2016-05-25T10:00:00Z,-0.092795425,-0.0959964665
2016-05-25T10:30:00Z,-0.085880106,-0.09622073120833333
2016-05-25T11:00:00Z,-0.091664788,-0.09644499591666665
2016-05-25T11:30:00Z,-0.092949469,-0.09664946895833333
2016-05-25T12:00:00Z,-0.09033415,-0.09684456699999999
2016-05-25T12:30:00Z,-0.090818832,-0.09706049837500001
2016-05-25T13:00:00Z,-0.095303513,-0.09727122141666666
2016-05-25T13:30:00Z,-0.093188194,-0.09747673611458334
2016-05-25T14:00:00Z,-0.093672876,-0.0976728758125
2016-05-25T14:30:00Z,-0.094757557,-0.09786797385416668
2016-05-25T15:00:00Z,-0.098142239,-0.0980641135625
2016-05-25T15:30:00Z,-0.09762692,-0.09826546160416666
2016-05-25T16:00:00Z,-0.098911601,-0.09847826797916667
2016-05-25T16:30:00Z,-0.099496283,-0.0986900326875
2016-05-25T17:00:00Z,-0.099680964,-0.09890492239583333
2016-05-25T17:30:00Z,-0.101065645,-0.09911668710416666
2016-05-25T18:00:00Z,-0.100250327,-0.0993190768125
2016-05-25T18:30:00Z,-0.101335008,-0.09950167485416665
2016-05-25T19:00:00Z,-0.10181969,-0.099670731218749975
2016-05-25T19:30:00Z,-0.100404371,-0.09982207924999996
2016-05-25T20:00:00Z,-0.101589052,-0.09996301062499997
2016-05-25T20:30:00Z,-0.101173734,-0.10009769199999997
2016-05-25T21:00:00Z,-0.102058415,-0.10016258170833331
2016-05-25T21:30:00Z,-0.103343096,-0.10020872141666665
2016-05-25T22:00:00Z,-0.103027778,-0.10031736112499998
2016-05-25T22:30:00Z,-0.102712459,-0.10053433416666664
2016-05-25T23:00:00Z,-0.103397141,-0.1007804738645833
2016-05-25T23:30:00Z,-0.102981822,-0.10095682189583331
2016-05-26T00:00:00Z,-0.104666503,-0.1011446282708333
2016-05-26T00:30:00Z,-0.104851185,-0.10135743464583333
2016-05-26T01:00:00Z,-0.104535866,-0.10151607435416664
2016-05-26T01:30:00Z,-0.105020547,-0.10164138072916666
2016-05-26T02:00:00Z,-0.104605229,-0.10178231210416663
2016-05-26T02:30:00Z,-0.10468991,-0.10188157681249997
2016-05-26T03:00:00Z,-0.103674592,-0.1019318831770833
2016-05-26T03:30:00Z,-0.105059273,-0.10196968954166664
2016-05-26T04:00:00Z,-0.104643954,-0.10196062091666666
2016-05-26T04:30:00Z,-0.104828636,-0.10191092729166666
2016-05-26T05:00:00Z,-0.104813317,-0.10187790033333331
2016-05-26T05:30:00Z,-0.104397998,-0.10181987337499998
2016-05-26T06:00:00Z,-0.10428268,-0.10174205475
2016-05-26T06:30:00Z,-0.103867361,-0.101654861125
2016-05-26T07:00:00Z,-0.103752042,-0.10154475082291667
2016-05-26T07:30:00Z,-0.102636724,-0.10145755718749999
2016-05-26T08:00:00Z,-0.102821405,-0.10137661356249998
2016-05-26T08:30:00Z,-0.102006087,-0.10121337827083332
2016-05-26T09:00:00Z,-0.098290768,-0.1009928513125
2016-05-26T09:30:00Z,-0.098175449,-0.10077336602083334
2016-05-26T10:00:00Z,-0.099260131,-0.10052367239583332
2016-05-26T10:30:00Z,-0.100244812,-0.10022918710416666
2016-05-26T11:00:00Z,-0.100929493,-0.09988574346875001
2016-05-26T11:30:00Z,-0.100614175,-0.09954125816666665
2016-05-26T12:00:00Z,-0.100698856,-0.09920510620833331
2016-05-26T12:30:00Z,-0.100883538,-0.09884812091666666
2016-05-26T13:00:00Z,-0.100468219,-0.09849009395833333
2016-05-26T13:30:00Z,-0.1000529,-0.09813727533333334
2016-05-26T14:00:00Z,-0.100337582,-0.09778862337500001
2016-05-26T14:30:00Z,-0.097622263,-0.09744517975
2016-05-26T15:00:00Z,-0.100106944,-0.09710694444791665
2016-05-26T15:30:00Z,-0.099291626,-0.09672808414583334
