time_stamp,air_temperature_main,relative_humidity_main,precipitation_main,soil_temperature_10cm,soil_temperature_20cm,global_radiation_main,wind_speed_main
6/15/2017 12:30:00 AM,12.54,75.60,0.00,17.82,17.75,12.42,0.46
6/15/2017 1:00:00 AM,12.26,78.00,0.00,17.75,17.73,12.43,0.09
6/15/2017 1:30:00 AM,12.24,78.10,0.00,17.69,17.71,12.42,0.12
6/15/2017 2:00:00 AM,12.20,79.40,0.00,17.62,17.68,12.40,0.05
6/15/2017 2:30:00 AM,11.87,81.90,0.00,17.57,17.66,12.43,0.02
6/15/2017 3:00:00 AM,11.87,81.30,0.00,17.51,17.63,12.42,0.45
6/15/2017 3:30:00 AM,11.95,80.50,0.00,17.46,17.60,12.42,0.57
6/15/2017 4:00:00 AM,12.06,80.00,0.00,17.40,17.57,12.50,0.74
6/15/2017 4:30:00 AM,12.19,79.50,0.00,17.34,17.54,13.43,1.43
6/15/2017 5:00:00 AM,12.19,80.70,0.00,17.29,17.51,18.63,1.86
6/15/2017 5:30:00 AM,11.77,85.70,0.20,17.24,17.48,27.18,1.40
6/15/2017 6:00:00 AM,11.37,90.30,0.20,17.18,17.45,35.46,1.85
6/15/2017 6:30:00 AM,11.31,93.20,0.00,17.13,17.41,45.38,1.00
6/15/2017 7:00:00 AM,11.38,94.80,0.20,17.08,17.38,65.72,1.96
6/15/2017 7:30:00 AM,11.51,95.60,0.40,17.03,17.35,77.30,2.23
6/15/2017 8:00:00 AM,11.85,95.50,0.20,16.99,17.31,94.00,2.20
6/15/2017 8:30:00 AM,11.94,94.50,0.20,16.95,17.28,71.90,2.39
6/15/2017 9:00:00 AM,12.52,92.00,0.00,16.91,17.25,144.60,2.59
6/15/2017 9:30:00 AM,12.92,87.90,0.00,16.90,17.22,88.80,2.20
6/15/2017 10:00:00 AM,13.04,85.70,0.00,16.89,17.20,78.70,2.30
6/15/2017 10:30:00 AM,13.26,85.00,0.00,16.89,17.17,73.90,2.10
6/15/2017 11:00:00 AM,12.96,88.20,0.60,16.89,17.15,67.75,1.75
6/15/2017 11:30:00 AM,12.78,92.30,0.20,16.88,17.13,97.90,2.12
6/15/2017 12:00:00 PM,12.66,94.10,0.80,16.87,17.11,98.90,1.98
6/15/2017 12:30:00 PM,12.51,95.80,1.00,16.87,17.10,98.70,2.38
6/15/2017 1:00:00 PM,12.87,96.90,0.20,16.85,17.08,154.40,2.71
6/15/2017 1:30:00 PM,13.04,97.00,0.60,16.85,17.06,115.80,2.22
6/15/2017 2:00:00 PM,12.85,98.00,1.00,16.85,17.05,91.90,2.44
6/15/2017 2:30:00 PM,13.08,99.00,0.60,16.85,17.03,129.00,2.54
6/15/2017 3:00:00 PM,13.21,99.80,0.80,16.85,17.02,82.10,1.74
6/15/2017 3:30:00 PM,13.24,101.00,1.80,16.86,17.01,49.27,1.91
6/15/2017 4:00:00 PM,13.40,101.10,1.80,16.87,17.00,57.86,2.06
6/15/2017 4:30:00 PM,13.57,101.00,0.20,16.86,16.99,51.26,2.11
6/15/2017 5:00:00 PM,13.73,101.00,0.80,16.85,16.98,65.71,2.07
6/15/2017 5:30:00 PM,13.80,101.00,0.20,16.84,16.97,49.98,1.98
6/15/2017 6:00:00 PM,13.91,101.00,0.00,16.83,16.96,39.27,2.01
6/15/2017 6:30:00 PM,14.00,101.00,0.00,16.82,16.96,31.80,2.07
6/15/2017 7:00:00 PM,14.01,101.00,0.00,16.82,16.95,23.42,1.75
6/15/2017 7:30:00 PM,14.05,101.00,0.00,16.81,16.94,26.26,1.32
6/15/2017 8:00:00 PM,14.02,101.00,0.00,16.80,16.93,18.74,0.75
6/15/2017 8:30:00 PM,13.97,101.00,0.00,16.79,16.92,13.76,0.74
6/15/2017 9:00:00 PM,13.90,101.00,0.00,16.78,16.91,12.57,0.39
6/15/2017 9:30:00 PM,13.79,101.00,0.00,16.77,16.91,12.43,0.11
6/15/2017 10:00:00 PM,13.70,101.00,0.00,16.76,16.90,12.44,0.17
6/15/2017 10:30:00 PM,13.69,100.30,0.00,16.74,16.89,12.55,0.17
6/15/2017 11:00:00 PM,13.67,99.70,0.00,16.72,16.88,12.56,0.18
6/15/2017 11:30:00 PM,13.53,99.80,0.00,16.71,16.87,12.51,0.09
6/16/2017,13.38,97.90,0.00,16.69,16.86,12.45,0.15
6/16/2017 12:30:00 AM,12.87,97.40,0.00,16.68,16.85,12.45,0.09
6/16/2017 1:00:00 AM,12.67,96.50,0.00,16.66,16.84,12.43,0.74
6/16/2017 1:30:00 AM,13.15,90.00,0.00,16.62,16.82,12.43,0.14
6/16/2017 2:00:00 AM,11.86,94.00,0.00,16.59,16.82,12.45,0.00
6/16/2017 2:30:00 AM,11.03,97.30,0.00,16.54,16.80,12.47,0.00
6/16/2017 3:00:00 AM,10.85,99.80,0.00,16.48,16.77,12.45,0.06
6/16/2017 3:30:00 AM,11.57,96.40,0.00,16.42,16.74,12.44,0.05
6/16/2017 4:00:00 AM,12.73,84.80,0.00,16.35,16.72,12.80,0.36
6/16/2017 4:30:00 AM,11.90,89.80,0.00,16.28,16.70,21.11,0.00
6/16/2017 5:00:00 AM,12.22,89.10,0.00,16.21,16.66,38.86,0.02
6/16/2017 5:30:00 AM,12.25,90.10,0.00,16.15,16.64,38.26,0.00
6/16/2017 6:00:00 AM,11.93,92.60,0.00,16.11,16.61,96.90,0.01
6/16/2017 6:30:00 AM,13.41,90.50,0.00,16.04,16.54,197.20,0.04
6/16/2017 7:00:00 AM,14.75,82.50,0.00,15.96,16.48,258.50,0.04
6/16/2017 7:30:00 AM,15.43,79.60,0.00,15.89,16.42,313.50,0.24
6/16/2017 8:00:00 AM,15.98,75.80,0.00,15.84,16.35,342.00,0.45
6/16/2017 8:30:00 AM,15.96,75.20,0.00,15.83,16.31,385.00,0.24
6/16/2017 9:00:00 AM,16.89,71.20,0.20,15.81,16.23,509.70,0.80
6/16/2017 9:30:00 AM,16.95,70.70,0.00,15.87,16.20,526.70,0.92
6/16/2017 10:00:00 AM,17.19,70.10,0.00,15.96,16.18,604.10,1.30
6/16/2017 10:30:00 AM,16.94,70.90,0.00,16.10,16.18,607.30,1.17
6/16/2017 11:00:00 AM,16.43,72.40,0.00,16.27,16.20,704.00,1.23
6/16/2017 11:30:00 AM,16.88,69.84,0.00,16.46,16.22,716.00,1.07
6/16/2017 12:00:00 PM,17.11,70.20,0.00,16.70,16.25,728.00,1.26
6/16/2017 12:30:00 PM,17.23,71.60,0.00,16.95,16.30,735.00,1.07
6/16/2017 1:00:00 PM,18.29,71.00,0.00,17.21,16.35,728.00,0.25
6/16/2017 1:30:00 PM,18.67,70.30,0.00,17.49,16.41,720.00,0.14
6/16/2017 2:00:00 PM,18.82,67.03,0.00,17.81,16.51,690.50,0.41
6/16/2017 2:30:00 PM,18.29,66.99,0.00,18.15,16.65,563.40,0.69
6/16/2017 3:00:00 PM,17.62,68.60,0.00,18.50,16.80,307.20,0.37
6/16/2017 3:30:00 PM,17.89,70.10,0.00,18.77,16.93,273.00,0.32
6/16/2017 4:00:00 PM,17.93,71.00,0.00,18.99,17.06,355.10,0.20
6/16/2017 4:30:00 PM,18.48,71.70,0.00,19.12,17.17,435.10,0.27
6/16/2017 5:00:00 PM,18.60,69.25,0.00,19.22,17.29,374.80,0.35
6/16/2017 5:30:00 PM,18.69,65.68,0.00,19.31,17.41,312.00,0.04
6/16/2017 6:00:00 PM,18.60,62.82,0.00,19.39,17.53,249.30,0.01
6/16/2017 6:30:00 PM,17.94,68.06,0.00,19.45,17.65,189.20,0.04
6/16/2017 7:00:00 PM,17.27,66.53,0.00,19.50,17.77,131.90,0.05
6/16/2017 7:30:00 PM,16.45,65.66,0.00,19.53,17.89,53.73,0.02
6/16/2017 8:00:00 PM,15.91,66.50,0.00,19.52,17.98,26.25,0.01
6/16/2017 8:30:00 PM,14.96,71.40,0.00,19.48,18.06,16.44,0.00
6/16/2017 9:00:00 PM,14.77,73.60,0.00,19.41,18.10,12.87,0.02
6/16/2017 9:30:00 PM,14.59,78.20,0.00,19.31,18.13,12.44,0.01
6/16/2017 10:00:00 PM,14.08,82.70,0.00,19.21,18.16,12.53,0.00
6/16/2017 10:30:00 PM,13.60,88.70,0.00,19.11,18.17,12.50,0.00
6/16/2017 11:00:00 PM,13.71,89.50,0.00,18.99,18.17,12.39,0.00
6/16/2017 11:30:00 PM,13.16,87.90,0.00,18.88,18.17,12.43,0.11
6/17/2017,13.24,84.30,0.00,18.77,18.15,12.43,0.48
6/17/2017 12:30:00 AM,13.26,83.50,0.00,18.66,18.13,12.41,0.35
6/17/2017 1:00:00 AM,12.69,84.90,0.00,18.55,18.11,12.43,0.49
6/17/2017 1:30:00 AM,12.54,84.50,0.00,18.45,18.08,12.43,1.07
6/17/2017 2:00:00 AM,12.34,83.70,0.00,18.35,18.05,12.45,1.44
6/17/2017 2:30:00 AM,12.16,82.90,0.00,18.24,18.01,12.44,1.78
6/17/2017 3:00:00 AM,11.93,82.60,0.00,18.15,17.98,12.51,1.75
6/17/2017 3:30:00 AM,11.95,81.50,0.00,18.05,17.94,12.46,1.55
6/17/2017 4:00:00 AM,11.88,81.00,0.00,17.95,17.90,12.95,1.05
6/17/2017 4:30:00 AM,11.66,81.10,0.00,17.86,17.86,18.51,0.74
6/17/2017 5:00:00 AM,11.52,81.40,0.00,17.77,17.81,32.15,0.56
6/17/2017 5:30:00 AM,11.68,81.10,0.00,17.68,17.77,57.23,0.59
6/17/2017 6:00:00 AM,12.05,80.00,0.00,17.60,17.72,67.26,0.74
6/17/2017 6:30:00 AM,12.25,79.50,0.00,17.52,17.68,63.36,0.97
6/17/2017 7:00:00 AM,12.52,76.80,0.00,17.45,17.63,79.20,0.84
6/17/2017 7:30:00 AM,12.73,76.00,0.00,17.39,17.59,102.60,0.40
6/17/2017 8:00:00 AM,13.44,72.80,0.00,17.32,17.53,174.50,0.30
6/17/2017 8:30:00 AM,13.92,72.40,0.00,17.28,17.48,193.70,0.49
6/17/2017 9:00:00 AM,14.54,70.20,0.00,17.24,17.43,263.00,0.36
6/17/2017 9:30:00 AM,15.06,69.33,0.00,17.20,17.37,292.40,0.41
6/17/2017 10:00:00 AM,15.08,67.92,0.00,17.21,17.33,329.10,0.80
6/17/2017 10:30:00 AM,15.65,65.73,0.00,17.22,17.28,422.30,0.61
6/17/2017 11:00:00 AM,14.94,70.70,0.00,17.29,17.27,292.30,0.20
6/17/2017 11:30:00 AM,14.99,71.60,0.00,17.36,17.26,381.60,0.07
6/17/2017 12:00:00 PM,15.00,67.80,0.00,17.44,17.24,449.70,0.44
6/17/2017 12:30:00 PM,14.84,68.62,0.00,17.54,17.25,386.30,0.47
6/17/2017 1:00:00 PM,14.89,70.90,0.00,17.67,17.27,351.10,0.35
6/17/2017 1:30:00 PM,15.29,70.60,0.00,17.77,17.29,439.30,0.40
6/17/2017 2:00:00 PM,15.94,68.84,0.00,17.86,17.29,419.10,0.68
6/17/2017 2:30:00 PM,16.12,67.69,0.00,17.99,17.34,283.30,0.55
6/17/2017 3:00:00 PM,15.97,64.55,0.00,18.13,17.39,185.50,1.02
6/17/2017 3:30:00 PM,15.60,62.18,0.00,18.26,17.45,166.00,0.33
6/17/2017 4:00:00 PM,15.48,64.42,0.00,18.35,17.50,171.80,0.24
6/17/2017 4:30:00 PM,15.03,68.10,0.00,18.41,17.56,168.00,0.17
6/17/2017 5:00:00 PM,14.92,70.10,0.00,18.46,17.61,147.90,0.11
6/17/2017 5:30:00 PM,14.35,75.20,0.00,18.51,17.66,81.60,0.28
6/17/2017 6:00:00 PM,13.78,81.20,0.00,18.55,17.72,54.38,0.19
6/17/2017 6:30:00 PM,13.32,83.30,0.00,18.57,17.77,41.39,0.01
6/17/2017 7:00:00 PM,13.09,86.10,0.00,18.56,17.80,37.84,0.00
6/17/2017 7:30:00 PM,13.09,86.70,0.00,18.54,17.82,23.76,0.00
6/17/2017 8:00:00 PM,12.93,87.40,0.00,18.50,17.84,18.14,0.00
6/17/2017 8:30:00 PM,12.77,86.60,0.00,18.47,17.86,13.48,0.00
6/17/2017 9:00:00 PM,12.70,86.50,0.00,18.42,17.86,12.50,0.00
6/17/2017 9:30:00 PM,12.54,86.70,0.00,18.36,17.86,12.43,0.00
6/17/2017 10:00:00 PM,12.68,82.50,0.00,18.31,17.86,12.42,0.00
6/17/2017 10:30:00 PM,12.57,83.30,0.00,18.25,17.86,12.42,0.00
6/17/2017 11:00:00 PM,12.36,84.40,0.00,18.18,17.85,12.42,0.00
6/17/2017 11:30:00 PM,12.30,86.30,0.00,18.12,17.83,12.42,0.00
6/18/2017,12.22,87.40,0.00,18.06,17.82,12.43,0.00
6/18/2017 12:30:00 AM,12.25,87.40,0.00,18.00,17.80,12.40,0.00
6/18/2017 1:00:00 AM,11.73,91.00,0.20,17.94,17.78,12.45,0.11
6/18/2017 1:30:00 AM,11.47,93.10,0.00,17.88,17.76,12.43,0.00
6/18/2017 2:00:00 AM,11.48,94.40,0.00,17.82,17.73,12.43,0.10
6/18/2017 2:30:00 AM,11.65,94.90,0.20,17.76,17.71,12.41,0.08
6/18/2017 3:00:00 AM,11.71,94.70,0.00,17.70,17.68,12.41,0.30
6/18/2017 3:30:00 AM,11.58,94.10,0.00,17.64,17.65,12.40,0.31
6/18/2017 4:00:00 AM,11.52,93.90,0.00,17.59,17.62,12.57,0.66
6/18/2017 4:30:00 AM,11.70,93.00,0.20,17.53,17.60,14.16,0.65
6/18/2017 5:00:00 AM,11.57,94.90,0.60,17.48,17.57,18.68,0.46
6/18/2017 5:30:00 AM,11.48,97.50,0.00,17.42,17.54,32.03,0.30
6/18/2017 6:00:00 AM,11.45,99.50,0.20,17.37,17.51,31.22,0.11
6/18/2017 6:30:00 AM,11.54,100.00,0.00,17.32,17.48,40.50,0.14
6/18/2017 7:00:00 AM,11.73,100.20,0.00,17.27,17.45,60.53,0.15
6/18/2017 7:30:00 AM,11.88,99.10,0.00,17.22,17.41,54.50,0.04
6/18/2017 8:00:00 AM,11.90,98.40,0.20,17.19,17.38,58.43,0.07
6/18/2017 8:30:00 AM,12.09,98.70,0.20,17.16,17.35,73.60,0.00
6/18/2017 9:00:00 AM,12.24,99.70,0.20,17.14,17.33,65.65,0.06
6/18/2017 9:30:00 AM,12.38,100.40,0.00,17.13,17.30,84.50,0.18
6/18/2017 10:00:00 AM,12.60,100.90,0.00,17.12,17.28,93.60,0.10
6/18/2017 10:30:00 AM,12.78,101.00,0.20,17.11,17.26,80.20,0.28
6/18/2017 11:00:00 AM,12.93,100.60,0.00,17.11,17.23,87.30,0.66
6/18/2017 11:30:00 AM,13.32,100.00,0.00,17.11,17.21,84.30,0.50
6/18/2017 12:00:00 PM,13.53,99.10,0.00,17.11,17.20,67.30,0.32
6/18/2017 12:30:00 PM,13.54,98.10,0.00,17.12,17.19,62.49,0.13
6/18/2017 1:00:00 PM,13.64,98.50,0.40,17.13,17.17,76.70,0.06
6/18/2017 1:30:00 PM,13.57,100.00,0.00,17.15,17.17,68.71,0.26
6/18/2017 2:00:00 PM,13.71,100.80,0.00,17.15,17.16,75.10,0.07
6/18/2017 2:30:00 PM,13.92,100.50,0.00,17.16,17.15,75.40,0.16
6/18/2017 3:00:00 PM,14.17,100.50,0.00,17.16,17.14,119.80,0.06
6/18/2017 3:30:00 PM,14.65,99.20,0.00,17.16,17.12,136.80,0.25
6/18/2017 4:00:00 PM,14.85,97.50,0.00,17.17,17.12,99.20,0.21
6/18/2017 4:30:00 PM,14.94,96.30,0.00,17.19,17.12,68.57,0.05
6/18/2017 5:00:00 PM,15.03,95.50,0.00,17.22,17.11,55.51,0.00
6/18/2017 5:30:00 PM,15.14,94.90,0.00,17.25,17.11,58.20,0.00
6/18/2017 6:00:00 PM,15.23,95.10,0.00,17.27,17.11,59.30,0.00
6/18/2017 6:30:00 PM,15.22,94.70,0.00,17.29,17.12,54.93,0.00
6/18/2017 7:00:00 PM,15.16,94.60,0.00,17.31,17.12,48.03,0.02
6/18/2017 7:30:00 PM,15.10,94.60,0.00,17.33,17.13,26.16,0.00
6/18/2017 8:00:00 PM,14.64,95.00,0.00,17.36,17.15,18.48,0.00
6/18/2017 8:30:00 PM,14.38,95.90,0.00,17.38,17.16,13.05,0.00
6/18/2017 9:00:00 PM,14.15,96.80,0.00,17.38,17.17,12.47,0.00
6/18/2017 9:30:00 PM,13.90,97.30,0.00,17.39,17.18,12.42,0.00
6/18/2017 10:00:00 PM,13.77,98.80,0.00,17.38,17.19,12.43,0.00
6/18/2017 10:30:00 PM,13.67,99.20,0.00,17.37,17.19,12.44,0.00
6/18/2017 11:00:00 PM,13.67,100.50,0.00,17.35,17.19,12.47,0.00
6/18/2017 11:30:00 PM,13.63,101.00,0.00,17.32,17.19,12.43,0.00
6/19/2017,13.71,100.80,0.00,17.29,17.18,12.42,0.06
6/19/2017 12:30:00 AM,13.72,98.50,0.00,17.26,17.17,12.42,0.00
6/19/2017 1:00:00 AM,13.76,98.20,0.00,17.22,17.16,12.42,0.00
6/19/2017 1:30:00 AM,13.73,98.20,0.00,17.19,17.15,12.42,0.00
6/19/2017 2:00:00 AM,13.62,98.70,0.00,17.16,17.14,12.43,0.00
6/19/2017 2:30:00 AM,13.55,99.40,0.00,17.14,17.13,12.44,0.00
6/19/2017 3:00:00 AM,13.25,97.50,0.00,17.11,17.13,12.53,0.00
6/19/2017 3:30:00 AM,13.30,98.40,0.00,17.08,17.11,12.52,0.16
6/19/2017 4:00:00 AM,13.46,98.50,0.00,17.05,17.09,12.53,0.09
6/19/2017 4:30:00 AM,13.43,99.70,0.00,17.01,17.08,13.80,0.02
6/19/2017 5:00:00 AM,13.39,100.20,0.00,16.97,17.06,18.82,0.01
6/19/2017 5:30:00 AM,13.58,97.70,0.00,16.93,17.04,27.70,0.00
6/19/2017 6:00:00 AM,13.76,97.30,0.00,16.89,17.02,36.71,0.00
6/19/2017 6:30:00 AM,13.97,97.20,0.00,16.86,17.00,43.70,0.00
6/19/2017 7:00:00 AM,14.40,95.70,0.00,16.83,16.97,60.05,0.08
6/19/2017 7:30:00 AM,14.52,93.00,0.00,16.80,16.95,98.00,0.07
6/19/2017 8:00:00 AM,15.09,89.20,0.00,16.77,16.91,141.60,0.94
6/19/2017 8:30:00 AM,15.32,87.40,0.00,16.76,16.89,129.40,0.29
6/19/2017 9:00:00 AM,15.64,85.50,0.00,16.75,16.87,173.50,0.75
6/19/2017 9:30:00 AM,15.37,89.80,0.00,16.76,16.84,181.80,0.04
6/19/2017 10:00:00 AM,15.03,94.30,0.00,16.78,16.83,172.40,0.51
6/19/2017 10:30:00 AM,15.61,90.20,0.00,16.82,16.82,256.60,1.30
6/19/2017 11:00:00 AM,15.92,90.00,0.00,16.83,16.79,226.10,0.40
6/19/2017 11:30:00 AM,15.25,93.60,0.00,16.91,16.81,161.90,0.22
6/19/2017 12:00:00 PM,15.56,94.30,0.00,16.98,16.82,204.00,0.07
6/19/2017 12:30:00 PM,16.68,88.40,0.00,17.03,16.81,236.10,0.24
6/19/2017 1:00:00 PM,17.96,82.90,0.00,17.04,16.77,343.70,0.18
6/19/2017 1:30:00 PM,18.49,81.10,0.00,17.08,16.75,353.00,0.39
6/19/2017 2:00:00 PM,16.84,89.30,0.00,17.18,16.78,487.50,1.00
6/19/2017 2:30:00 PM,16.63,90.60,0.00,17.30,16.81,424.80,0.58
6/19/2017 3:00:00 PM,16.53,90.10,0.00,17.45,16.85,358.90,0.32
6/19/2017 3:30:00 PM,17.24,85.80,0.00,17.60,16.88,410.30,0.41
6/19/2017 4:00:00 PM,18.28,77.90,0.00,17.74,16.92,259.20,0.00
6/19/2017 4:30:00 PM,18.28,76.80,0.00,17.88,16.96,185.90,0.03
6/19/2017 5:00:00 PM,17.87,81.90,0.00,18.01,17.03,266.90,0.16
6/19/2017 5:30:00 PM,18.57,77.50,0.00,18.10,17.08,242.90,0.05
6/19/2017 6:00:00 PM,17.97,80.20,0.00,18.20,17.14,155.40,0.08
6/19/2017 6:30:00 PM,17.33,83.70,0.00,18.30,17.23,88.30,0.37
6/19/2017 7:00:00 PM,16.53,88.70,0.00,18.38,17.31,82.20,0.07
6/19/2017 7:30:00 PM,16.31,91.60,0.00,18.42,17.38,88.70,0.06
6/19/2017 8:00:00 PM,16.19,91.70,0.00,18.43,17.43,45.86,0.17
6/19/2017 8:30:00 PM,15.76,91.50,0.00,18.43,17.49,18.03,0.00
6/19/2017 9:00:00 PM,15.11,93.60,0.00,18.42,17.54,12.98,0.00
6/19/2017 9:30:00 PM,14.41,96.00,0.00,18.39,17.58,12.63,0.00
6/19/2017 10:00:00 PM,14.08,98.00,0.00,18.33,17.60,12.62,0.00
6/19/2017 10:30:00 PM,13.70,100.50,0.00,18.26,17.62,12.62,0.00
6/19/2017 11:00:00 PM,13.71,101.10,0.00,18.18,17.62,12.50,0.00
6/19/2017 11:30:00 PM,13.69,101.10,0.00,18.09,17.61,12.30,0.00
6/20/2017,13.88,101.10,0.00,18.00,17.60,12.38,0.00
6/20/2017 12:30:00 AM,14.22,101.00,0.00,17.90,17.59,12.37,0.02
6/20/2017 1:00:00 AM,14.28,100.90,0.00,17.81,17.56,12.32,0.00
6/20/2017 1:30:00 AM,14.39,100.90,0.00,17.73,17.54,12.27,0.00
6/20/2017 2:00:00 AM,14.65,100.90,0.00,17.66,17.51,12.43,0.06
6/20/2017 2:30:00 AM,14.75,100.80,0.00,17.59,17.49,12.43,0.10
6/20/2017 3:00:00 AM,14.89,100.10,0.00,17.53,17.46,12.43,0.09
6/20/2017 3:30:00 AM,14.95,99.90,0.00,17.48,17.43,12.42,0.00
6/20/2017 4:00:00 AM,15.19,99.80,0.00,17.44,17.40,12.56,0.77
6/20/2017 4:30:00 AM,15.63,97.30,0.00,17.39,17.38,15.33,1.25
6/20/2017 5:00:00 AM,15.64,95.50,0.00,17.35,17.35,24.69,0.10
6/20/2017 5:30:00 AM,15.68,95.20,0.00,17.31,17.32,34.86,0.00
6/20/2017 6:00:00 AM,15.61,96.30,0.00,17.27,17.29,62.08,0.00
6/20/2017 6:30:00 AM,16.06,95.90,0.00,17.24,17.26,86.60,0.02
6/20/2017 7:00:00 AM,16.47,92.80,0.00,17.21,17.22,109.50,0.39
6/20/2017 7:30:00 AM,16.71,91.10,0.00,17.19,17.19,141.40,0.81
6/20/2017 8:00:00 AM,17.30,88.70,0.00,17.17,17.14,185.80,0.75
6/20/2017 8:30:00 AM,17.88,87.50,0.00,17.17,17.10,213.40,0.38
6/20/2017 9:00:00 AM,18.06,86.30,0.00,17.18,17.07,174.10,0.44
6/20/2017 9:30:00 AM,18.00,87.10,0.00,17.22,17.05,334.00,0.59
6/20/2017 10:00:00 AM,18.38,84.60,0.00,17.27,17.03,281.90,0.55
6/20/2017 10:30:00 AM,18.14,85.00,0.00,17.36,17.04,176.30,0.19
6/20/2017 11:00:00 AM,17.57,87.50,0.00,17.46,17.05,271.40,0.10
6/20/2017 11:30:00 AM,17.31,91.70,0.00,17.53,17.04,510.80,0.29
6/20/2017 12:00:00 PM,17.26,90.50,0.00,17.62,17.05,486.30,1.30
6/20/2017 12:30:00 PM,17.14,90.50,0.00,17.73,17.08,566.20,0.60
6/20/2017 1:00:00 PM,17.20,88.50,0.00,17.90,17.13,362.80,0.25
6/20/2017 1:30:00 PM,17.48,89.10,0.00,18.06,17.16,590.50,0.32
6/20/2017 2:00:00 PM,17.93,83.70,0.20,18.19,17.18,659.30,0.39
6/20/2017 2:30:00 PM,17.93,80.40,0.00,18.39,17.26,635.60,0.52
6/20/2017 3:00:00 PM,18.43,75.60,0.00,18.59,17.32,593.70,0.56
6/20/2017 3:30:00 PM,18.34,77.40,0.00,18.79,17.38,543.00,0.42
6/20/2017 4:00:00 PM,18.40,75.00,0.00,18.96,17.43,489.70,0.20
6/20/2017 4:30:00 PM,18.49,75.10,0.00,19.13,17.50,431.60,0.36
6/20/2017 5:00:00 PM,18.06,78.80,0.00,19.31,17.60,372.60,0.33
6/20/2017 5:30:00 PM,17.95,79.20,0.00,19.46,17.71,310.50,0.39
6/20/2017 6:00:00 PM,18.04,75.60,0.00,19.57,17.81,248.60,0.22
6/20/2017 6:30:00 PM,17.98,72.20,0.00,19.63,17.91,187.20,0.39
6/20/2017 7:00:00 PM,17.40,74.00,0.00,19.67,18.02,127.50,0.29
6/20/2017 7:30:00 PM,16.69,77.80,0.00,19.69,18.13,53.24,0.04
6/20/2017 8:00:00 PM,16.02,78.20,0.00,19.66,18.22,21.50,0.02
6/20/2017 8:30:00 PM,15.28,80.80,0.00,19.60,18.28,16.62,0.00
6/20/2017 9:00:00 PM,14.28,87.50,0.00,19.52,18.32,12.46,0.00
6/20/2017 9:30:00 PM,13.79,89.40,0.00,19.42,18.35,11.99,0.00
6/20/2017 10:00:00 PM,13.42,91.80,0.00,19.29,18.35,11.32,0.00
6/20/2017 10:30:00 PM,13.17,94.10,0.00,19.17,18.35,11.95,0.00
6/20/2017 11:00:00 PM,13.02,94.40,0.00,19.04,18.34,12.21,0.00
6/20/2017 11:30:00 PM,13.60,92.30,0.00,18.90,18.32,12.42,0.15
6/21/2017,14.54,85.50,0.00,18.77,18.29,12.42,0.35
6/21/2017 12:30:00 AM,14.44,85.50,0.00,18.65,18.27,12.44,0.26
6/21/2017 1:00:00 AM,14.31,82.70,0.00,18.53,18.23,12.44,0.51
6/21/2017 1:30:00 AM,14.14,82.50,0.00,18.41,18.19,12.44,1.04
6/21/2017 2:00:00 AM,13.93,82.50,0.00,18.30,18.15,12.44,1.08
6/21/2017 2:30:00 AM,13.75,81.60,0.00,18.20,18.11,12.49,1.04
6/21/2017 3:00:00 AM,13.50,82.50,0.00,18.10,18.07,12.48,0.65
6/21/2017 3:30:00 AM,13.40,82.30,0.00,18.00,18.02,12.46,0.60
6/21/2017 4:00:00 AM,13.18,80.70,0.00,17.90,17.97,12.88,0.41
6/21/2017 4:30:00 AM,12.75,82.50,0.00,17.81,17.93,15.80,0.22
6/21/2017 5:00:00 AM,12.42,84.20,0.00,17.72,17.88,23.77,0.12
6/21/2017 5:30:00 AM,12.61,83.30,0.00,17.63,17.83,34.95,0.28
6/21/2017 6:00:00 AM,12.84,82.50,0.00,17.54,17.78,95.20,0.41
6/21/2017 6:30:00 AM,13.15,80.30,0.00,17.44,17.72,110.70,0.68
6/21/2017 7:00:00 AM,13.89,77.90,0.00,17.33,17.64,276.10,1.05
6/21/2017 7:30:00 AM,14.58,74.00,0.00,17.22,17.56,311.30,0.81
6/21/2017 8:00:00 AM,14.34,74.80,0.00,17.18,17.51,248.10,0.92
6/21/2017 8:30:00 AM,14.33,75.20,0.00,17.16,17.47,367.90,1.03
6/21/2017 9:00:00 AM,15.80,71.60,0.00,17.07,17.34,570.80,1.51
6/21/2017 9:30:00 AM,14.92,76.50,0.00,17.14,17.33,382.50,1.07
6/21/2017 10:00:00 AM,15.06,76.70,0.00,17.21,17.31,554.10,1.11
6/21/2017 10:30:00 AM,15.69,73.90,0.00,17.26,17.26,576.10,0.73
6/21/2017 11:00:00 AM,16.22,74.10,0.00,17.34,17.23,706.00,0.50
6/21/2017 11:30:00 AM,16.56,72.00,0.00,17.45,17.20,699.00,0.24
6/21/2017 12:00:00 PM,16.51,72.50,0.00,17.62,17.21,718.00,0.29
6/21/2017 12:30:00 PM,16.31,72.10,0.00,17.84,17.24,527.30,0.11
6/21/2017 1:00:00 PM,17.15,70.20,0.00,18.05,17.27,632.00,0.09
6/21/2017 1:30:00 PM,17.58,71.40,0.00,18.22,17.28,722.00,0.17
6/21/2017 2:00:00 PM,16.98,72.10,0.00,18.48,17.36,326.60,0.10
6/21/2017 2:30:00 PM,16.84,73.50,0.00,18.73,17.46,521.50,0.15
