"Year"	"DoY"	"Hour"	"NEE"	"CH4"	"LE"	"H"	"Rg"	"Tair"	"Tsoil5cm"	"Tsoil10cm"	"rH"	"VPD"	"Ustar"	"WTH"
"-"	"-"	"-"	"umol_m-2_s-1"	"umol_m-2_s-1"	"Wm-2"	"Wm-2"	"Wm-2"	"degC"	"degC"	"degC"	"%"	"hPa"	"ms-1"	"cm"
"2017"	"166"	"0"	"2.721882919"	"0.17384909"	"7.692007883"	"-10.73506248"	"0"	"13.34"	"16.67"	"16.33"	"85.32403739"	"3.66797109129568"	"0.0827"	"-0.0597946249583333"
"2017"	"166"	"0.5"	"1.468020685"	"0.0746"	"5.338397385"	"-9.972978983"	"0.01"	"13.15"	"16.6"	"16.31"	"83.09767755"	"3.87214835634817"	"0.119806831"	"-0.0592714519166666"
"2017"	"166"	"1"	"1.044085788"	"0.0662"	"3.893431238"	"-6.273809999"	"0"	"13.16"	"16.58"	"16.3"	"84.24122534"	"3.8187204558332"	"0.121860498"	"-0.0587461588645833"
"2017"	"166"	"1.5"	"1.266510066"	"0.0873"	"3.35495346"	"-6.128628069"	"0"	"13.13"	"16.54"	"16.31"	"86.08817804"	"3.59841959248185"	"0.068"	"-0.0582537258125"
"2017"	"166"	"2"	"1.239631449"	"0.0845"	"1.406880448"	"-4.75664366"	"0"	"12.93"	"16.52"	"16.3"	"86.19817313"	"3.47421002271575"	"0.0477"	"-0.0575567127708333"
"2017"	"166"	"2.5"	"1.192963667"	"0.0647"	"3.638105724"	"-9.724270596"	"0"	"12.76"	"16.5"	"16.29"	"86.57094577"	"3.40334628523242"	"0.118203803"	"-0.0570045663854166"
"2017"	"166"	"3"	"1.254124537"	"0.0697"	"3.481670495"	"-10.78714508"	"0"	"12.77"	"16.44"	"16.27"	"86.53290689"	"3.39967935482681"	"0.155251897"	"-0.0566605333333333"
"2017"	"166"	"3.5"	"1.866418597"	"0.0911"	"7.065747903"	"-12.37656145"	"0"	"12.69"	"16.42"	"16.25"	"87.57798014"	"3.24404740392745"	"0.184046347"	"-0.0563783336145833"
"2017"	"166"	"4"	"1.433939043"	"-9999"	"2.980286498"	"-10.37959587"	"0.02"	"12.59"	"16.38"	"16.24"	"86.41837829"	"3.12668430974518"	"0.190915077"	"-0.0561304072291667"
"2017"	"166"	"4.5"	"1.279833422"	"-9999"	"3.273872952"	"-12.29693909"	"0.51"	"12.78"	"16.3"	"16.22"	"86.54366652"	"3.185046444349"	"0.208048861"	"-0.0559736408541667"
"2017"	"166"	"5"	"1.280804214"	"-9999"	"-9999"	"-11.55652929"	"5.17"	"12.33"	"16.27"	"16.19"	"90.81209537"	"2.63260161992483"	"0.20078337"	"-0.0558924878020833"
"2017"	"166"	"5.5"	"1.041816723"	"-9999"	"3.980872934"	"-14.06598595"	"14.57"	"12.06"	"16.26"	"16.16"	"96.87597339"	"2.00370433941214"	"0.192130435"	"-0.05563325475"
"2017"	"166"	"6"	"-9999"	"-9999"	"-9999"	"-7.563885257"	"32.32"	"11.61"	"16.22"	"16.14"	"100"	"1.45061287661771"	"0.208973956"	"-0.0552447017083333"
"2017"	"166"	"6.5"	"0.194562132"	"-9999"	"2.057878413"	"-9.618173451"	"50.63"	"11.48"	"16.18"	"16.12"	"100"	"1.34881409229758"	"0.272529952"	"-0.0550190353333333"
"2017"	"166"	"7"	"-0.951635426"	"-9999"	"10.68904321"	"-15.2515413"	"88.05"	"11.73"	"16.13"	"16.07"	"100"	"1.25151047592202"	"0.29740245"	"-0.054961555625"
"2017"	"166"	"7.5"	"-0.492592146"	"-9999"	"-9999"	"0.574044948"	"82.8"	"11.91"	"16.09"	"16.06"	"100"	"1.25253411001378"	"0.299232257"	"-0.0547475492395833"
"2017"	"166"	"8"	"-9999"	"-9999"	"-9999"	"5.653282572"	"131.02"	"12.41"	"16.04"	"16.02"	"100"	"1.24980547515094"	"0.323028857"	"-0.0544137628541667"
"2017"	"166"	"8.5"	"-2.34665333"	"-9999"	"-9999"	"6.400427517"	"115.87"	"12.68"	"16"	"16"	"100"	"1.32783952716142"	"0.311601976"	"-0.0540930498125"
"2017"	"166"	"9"	"-2.299533672"	"-9999"	"4.378827481"	"9.099656635"	"120.55"	"12.97"	"15.98"	"15.98"	"100"	"1.55942446269075"	"0.308698382"	"-0.0537359434270833"
"2017"	"166"	"9.5"	"-1.340829956"	"-9999"	"3.552739276"	"6.874259004"	"88.77"	"13.08"	"15.94"	"15.95"	"98.96992274"	"1.64439839608522"	"0.311849638"	"-0.0532449237083333"
"2017"	"166"	"10"	"-0.741817609"	"-9999"	"1.442583997"	"5.010996929"	"83.99"	"13.15"	"15.92"	"15.94"	"100"	"1.31640953098332"	"0.265209379"	"-0.0526489639895833"
"2017"	"166"	"10.5"	"-9999"	"-9999"	"4.453717899"	"6.711597841"	"94.93"	"13.36"	"15.9"	"15.91"	"100"	"1.34529881874561"	"0.322148777"	"-0.0520636042708333"
"2017"	"166"	"11"	"-0.193450413"	"-9999"	"4.968405982"	"0.692363224"	"70.82"	"13.29"	"15.92"	"15.92"	"100"	"1.3193427981344"	"0.300712406"	"-0.0514545712291667"
"2017"	"166"	"11.5"	"-1.513474068"	"-9999"	"-9999"	"7.778236382"	"120.49"	"13.24"	"15.91"	"15.91"	"100"	"1.20558502989724"	"0.28647023"	"-0.05081656484375"
"2017"	"166"	"12"	"-1.878345736"	"-9999"	"1.583556984"	"9.19969081"	"125.78"	"13.31"	"15.89"	"15.89"	"100"	"1.24317579513755"	"0.356204238"	"-0.0500294517916667"
"2017"	"166"	"12.5"	"-9999"	"-9999"	"4.050800292"	"-1.328079843"	"76.08"	"13.19"	"15.88"	"15.87"	"100"	"1.27287718955789"	"0.320824283"	"-0.0490702654166667"
"2017"	"166"	"13"	"-0.56621395"	"-9999"	"-9999"	"-9999"	"118.19"	"13.13"	"15.85"	"15.85"	"100"	"1.0897898262466"	"0.30303537"	"-0.04814287903125"
"2017"	"166"	"13.5"	"-0.843252529"	"-9999"	"-9999"	"7.991559497"	"112.9"	"13.37"	"15.83"	"15.82"	"100"	"1.0272643144283"	"0.361697148"	"-0.0473645993125"
"2017"	"166"	"14"	"-1.540540515"	"-9999"	"-9999"	"-6.293294336"	"65.55"	"13.36"	"15.81"	"15.8"	"100"	"1.07256170059445"	"0.290066249"	"-0.0467212929270833"
"2017"	"166"	"14.5"	"-2.044642453"	"-9999"	"0.695960755"	"12.13822689"	"140.38"	"13.57"	"15.79"	"15.79"	"100"	"0.893169021396181"	"0.289320414"	"-0.046189639875"
"2017"	"166"	"15"	"-9999"	"-9999"	"13.14173836"	"-9999"	"93.63"	"14.13"	"15.79"	"15.78"	"100"	"0.911755893020465"	"0.318604282"	"-0.0455784868333333"
"2017"	"166"	"15.5"	"-1.522740818"	"-9999"	"-9999"	"-9999"	"110.2"	"14.22"	"15.77"	"15.76"	"100"	"0.845794549427593"	"0.315422208"	"-0.0447380204479167"
"2017"	"166"	"16"	"-0.289370881"	"-9999"	"-9999"	"-0.655636863"	"59.51"	"14.3"	"15.77"	"15.77"	"100"	"0.801325300537873"	"0.313702071"	"-0.0439399540625"
"2017"	"166"	"16.5"	"-9999"	"-9999"	"1.700288621"	"1.698549815"	"65.84"	"14.11"	"15.79"	"15.78"	"100"	"0.670865165856721"	"0.298141232"	"-0.0434238476875"
"2017"	"166"	"17"	"-1.636579999"	"-9999"	"0.51707512"	"4.696975689"	"74.73"	"14.54"	"15.77"	"15.74"	"100"	"0.69144828298117"	"0.334684065"	"-0.0434214879791667"
"2017"	"166"	"17.5"	"-0.721292143"	"-9999"	"-9999"	"-9999"	"45.37"	"14.67"	"15.76"	"15.74"	"100"	"0.849076015159155"	"0.312389537"	"-0.0440212082708333"
"2017"	"166"	"18"	"2.181284637"	"-9999"	"0.195288796"	"-8.378291101"	"23.97"	"14.41"	"15.75"	"15.75"	"100"	"0.68730319445414"	"0.341395086"	"-0.0446753418854167"
"2017"	"166"	"18.5"	"-9999"	"-9999"	"-9999"	"-9999"	"33.63"	"14.19"	"15.73"	"15.72"	"100"	"0.502933876260085"	"0.327837283"	"-0.0449231421666667"
"2017"	"166"	"19"	"0.191415804"	"-9999"	"-9999"	"1.572511076"	"35.87"	"14.24"	"15.75"	"15.7"	"100"	"0.438046907590166"	"0.303304271"	"-0.0447589557916667"
"2017"	"166"	"19.5"	"0.915733704"	"-9999"	"0.643613598"	"-9999"	"17.13"	"14.3"	"15.73"	"15.72"	"100"	"0.400662650268936"	"0.377523852"	"-0.04459582940625"
"2017"	"166"	"20"	"1.004018357"	"-9999"	"-9999"	"-9999"	"6.95"	"14.48"	"15.73"	"15.71"	"98.37247389"	"0.382285368088561"	"0.319336659"	"-0.0444358830208333"
"2017"	"166"	"20.5"	"1.017679715"	"-9999"	"-0.400195999"	"-16.01218009"	"1.08"	"14.48"	"15.72"	"15.71"	"98.10356067"	"0.458083329002675"	"0.247859837"	"-0.04421162996875"
"2017"	"166"	"21"	"0.762207735"	"-9999"	"-0.896924394"	"-12.50080524"	"0.11"	"14.35"	"15.72"	"15.68"	"98.54064172"	"0.542484056024313"	"0.254475439"	"-0.04411387025"
"2017"	"166"	"21.5"	"1.530843712"	"-9999"	"-9999"	"-10.69774918"	"0.08"	"14.54"	"15.74"	"15.69"	"98.41958885"	"0.524375850968974"	"0.225674461"	"-0.044141543875"
"2017"	"166"	"22"	"1.180433336"	"-9999"	"-0.924800929"	"-7.284343228"	"0.06"	"14.4"	"15.71"	"15.7"	"97.9715185"	"0.540962831864185"	"0.209874615"	"-0.04432362415625"
"2017"	"166"	"22.5"	"1.791128788"	"-9999"	"-9999"	"-8.406502023"	"0.04"	"14.07"	"15.68"	"15.66"	"96.27324858"	"0.587292001571326"	"0.232438285"	"-0.0444929844375"
"2017"	"166"	"23"	"1.977272857"	"-9999"	"-9999"	"-7.930287524"	"0.04"	"14.25"	"15.69"	"15.68"	"93.55068529"	"0.675353865448059"	"0.111748269"	"-0.0446644647291667"
"2017"	"166"	"23.5"	"1.116188339"	"-9999"	"0.491522452"	"-6.804869976"	"0.02"	"14.13"	"15.65"	"15.65"	"90.81691022"	"0.790940182814572"	"0.123977112"	"-0.0447257050104166"
"2017"	"167"	"0"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"14.06"	"15.67"	"15.66"	"100"	"1.09845424230382"	"0.0816"	"-0.044616638625"
"2017"	"167"	"0.5"	"30.628514842"	"-9999"	"-41.74725728"	"-65.27789024"	"0"	"13.06"	"15.69"	"15.68"	"100"	"0.9991734923048"	"0.357577556"	"-0.04470119890625"
"2017"	"167"	"1"	"10.430642564"	"-9999"	"-9999"	"-16.22623628"	"0"	"12.34"	"15.68"	"15.66"	"99.72168817"	"0.79259299536322"	"0.155521408"	"-0.0447984791875"
"2017"	"167"	"1.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"12.16"	"15.63"	"15.64"	"100"	"0.550976331682475"	"0.0615"	"-0.0448169661458333"
"2017"	"167"	"2"	"-9999"	"-9999"	"-5.530126621"	"-12.03353229"	"0"	"12.24"	"15.61"	"15.62"	"99.41020185"	"0.61511060747052"	"0.0628"	"-0.04495205309375"
"2017"	"167"	"2.5"	"0.401390151"	"-9999"	"0.430110704"	"-22.432286"	"0"	"12.6"	"15.55"	"15.57"	"100"	"1.07450064575548"	"0.112649701"	"-0.044793873375"
"2017"	"167"	"3"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"12.27"	"15.53"	"15.58"	"100"	"1.11280994389929"	"0.0599"	"-0.044491887"
"2017"	"167"	"3.5"	"3.117905868"	"-9999"	"16.2735489"	"9.301985759"	"0"	"11.62"	"15.5"	"15.58"	"100"	"0.766790924264971"	"0.156784883"	"-0.0443739872916667"
"2017"	"167"	"4"	"0.990569929"	"-9999"	"8.028042402"	"-9999"	"0.03"	"11.29"	"15.46"	"15.55"	"100"	"0.524220671647121"	"0.115142214"	"-0.0446567675833333"
"2017"	"167"	"4.5"	"-9999"	"-9999"	"-9999"	"-9999"	"11.8"	"11.08"	"15.4"	"15.54"	"100"	"0.386408080911346"	"0.141445915"	"-0.0450406011979167"
"2017"	"167"	"5"	"0.231105468"	"-9999"	"3.864416478"	"-2.347431125"	"61.57"	"11.79"	"15.31"	"15.46"	"100"	"0.494850716956152"	"0.0748"	"-0.0451725081458333"
"2017"	"167"	"5.5"	"-3.448930641"	"0.0516"	"2.911951384"	"17.62558306"	"137.43"	"12.81"	"15.22"	"15.42"	"95.50900547"	"1.08791314429975"	"0.124795437"	"-0.0451917017708333"
"2017"	"167"	"6"	"-2.291446586"	"0.0783"	"14.99802016"	"-9999"	"101.38"	"13.8"	"15.18"	"15.41"	"92.59484447"	"2.07184546247096"	"0.146896335"	"-0.04510630871875"
"2017"	"167"	"6.5"	"-2.8305832"	"0.0854"	"19.10311923"	"14.96717672"	"169.53"	"14.01"	"15.12"	"15.36"	"92.9129368"	"2.13704893049226"	"0.176565363"	"-0.044974629"
"2017"	"167"	"7"	"-3.284861702"	"0.0574"	"19.01825853"	"21.85723465"	"223.49"	"14.29"	"15.09"	"15.34"	"87.45033212"	"2.91350447015344"	"0.174265951"	"-0.0447023226145833"
"2017"	"167"	"7.5"	"-3.754580956"	"0.0796"	"52.61764431"	"43.22750225"	"307.99"	"14.96"	"15.18"	"15.39"	"82.16754242"	"3.95497559498862"	"0.221300043"	"-0.0443052895625"
"2017"	"167"	"8"	"-3.876129631"	"0.0802"	"36.97736841"	"69.09535452"	"411.08"	"14.77"	"15.18"	"15.45"	"83.18735965"	"3.65837002331816"	"0.296524871"	"-0.0438351165208333"
"2017"	"167"	"8.5"	"-3.883871078"	"0.0755"	"59.45352725"	"98.78449492"	"542.81"	"15.07"	"15.12"	"15.4"	"81.61279538"	"3.96253481442894"	"0.329299304"	"-0.0432327968020833"
"2017"	"167"	"9"	"-5.236954842"	"0.0837"	"105.0972288"	"152.0115744"	"678.37"	"15.66"	"15.05"	"15.35"	"79.91920499"	"4.40702035060226"	"0.352367557"	"-0.0427396570833333"
"2017"	"167"	"9.5"	"-5.335374941"	"0.0708"	"100.3135209"	"155.1778906"	"677.5"	"15.81"	"15.06"	"15.34"	"80.4800347"	"4.33465873231592"	"0.339646299"	"-0.0426316507083333"
"2017"	"167"	"10"	"-5.210176271"	"0.0624"	"108.03778"	"171.2894251"	"784.48"	"16.14"	"15.04"	"15.31"	"78.9727558"	"4.61948473167049"	"0.326437045"	"-0.042597491"
"2017"	"167"	"10.5"	"-5.084940793"	"0.0631"	"116.4913589"	"201.926633"	"847.21"	"16.33"	"15.03"	"15.29"	"79.23625281"	"4.61640502456634"	"0.347294772"	"-0.0426014912916667"
"2017"	"167"	"11"	"-4.274371571"	"0.0519"	"122.9442427"	"212.1318246"	"900.68"	"16.61"	"15.05"	"15.28"	"79.52236092"	"4.73150691639808"	"0.385477398"	"-0.04286554490625"
"2017"	"167"	"11.5"	"-4.178558787"	"0.0553"	"129.2773922"	"225.3880142"	"928.61"	"16.87"	"15.09"	"15.26"	"77.66022039"	"5.04070751153845"	"0.414147363"	"-0.0431083985208333"
"2017"	"167"	"12"	"-5.089772452"	"0.0601"	"156.076948"	"235.4808683"	"945.49"	"17.09"	"15.16"	"15.26"	"77.71894521"	"5.08812311524723"	"0.423958428"	"-0.0433466588125"
"2017"	"167"	"12.5"	"-4.898425596"	"0.0582"	"154.6786049"	"231.4083024"	"918.01"	"17.32"	"15.25"	"15.27"	"76.77622525"	"5.36424109878709"	"0.403548822"	"-0.0437485124270833"
"2017"	"167"	"13"	"-3.431034177"	"0.0584"	"151.0628476"	"223.6323268"	"926.82"	"17.6"	"15.44"	"15.32"	"74.17743438"	"5.98682186338796"	"0.408442793"	"-0.044148599375"
"2017"	"167"	"13.5"	"-3.58497846"	"0.0623"	"192.7480964"	"240.5208635"	"920.32"	"18.4"	"15.6"	"15.35"	"72.26285838"	"6.64042573029722"	"0.440602559"	"-0.04450557965625"
"2017"	"167"	"14"	"-3.379265093"	"0.0662"	"208.7126041"	"237.9715527"	"881.7"	"18.5"	"15.81"	"15.41"	"71.17841354"	"6.69706697559297"	"0.439378643"	"-0.0447915399375"
"2017"	"167"	"14.5"	"-3.071718191"	"0.0651"	"197.3692176"	"230.8884136"	"835.97"	"18.4"	"16.07"	"15.52"	"71.29381497"	"6.55160474919134"	"0.441709031"	"-0.0449093135625"
"2017"	"167"	"15"	"-3.053493435"	"0.0634"	"180.6545452"	"216.7095334"	"782.41"	"18.68"	"16.35"	"15.66"	"70.45781941"	"6.78802179446094"	"0.461136371"	"-0.0450832671770833"
"2017"	"167"	"15.5"	"-3.037646911"	"0.0695"	"153.1411732"	"195.9166322"	"719.09"	"18.67"	"16.5"	"15.68"	"69.2584416"	"6.95154278834431"	"0.438381045"	"-0.045562854125"
"2017"	"167"	"16"	"-2.67328549"	"0.0596"	"159.6400347"	"186.1835113"	"718.65"	"18.89"	"16.65"	"15.75"	"67.12196261"	"7.39670095129321"	"0.433737794"	"-0.04608660775"
"2017"	"167"	"16.5"	"-3.112441647"	"0.067"	"162.8148462"	"181.5933021"	"632.29"	"18.83"	"16.88"	"15.88"	"67.43715286"	"7.26474978869428"	"0.436880344"	"-0.0464079013645833"
"2017"	"167"	"17"	"-2.62526421"	"0.0613"	"113.9399446"	"143.5038559"	"570.31"	"18.95"	"17.11"	"15.99"	"65.24061642"	"7.78780796325162"	"0.404644007"	"-0.0464486483125"
"2017"	"167"	"17.5"	"-2.20199971"	"0.067"	"109.0119389"	"112.4032626"	"427.09"	"18.67"	"17.31"	"16.12"	"67.0503027"	"7.33224299674064"	"0.408118895"	"-0.0460463152604167"
"2017"	"167"	"18"	"-2.138846462"	"0.0706"	"81.15958785"	"80.85940006"	"319.13"	"18.19"	"17.47"	"16.25"	"69.3445986"	"6.71421262301879"	"0.344073047"	"-0.0455001755416667"
"2017"	"167"	"18.5"	"-1.760795979"	"0.0684"	"64.36031366"	"55.29235668"	"240.16"	"17.89"	"17.61"	"16.36"	"70.11614394"	"6.50889370205196"	"0.307941085"	"-0.0452875825"
"2017"	"167"	"19"	"-0.547922909"	"0.0694"	"34.0705217"	"9.97911968"	"123.91"	"17.08"	"17.73"	"16.47"	"75.87349783"	"5.61616009078814"	"0.264189692"	"-0.0455943894479167"
"2017"	"167"	"19.5"	"-0.740595527"	"0.0666"	"8.943231916"	"2.944535479"	"74.85"	"16.34"	"17.86"	"16.6"	"79.67728258"	"4.80129847099845"	"0.215577686"	"-0.0459895297291667"
"2017"	"167"	"20"	"-9999"	"0.042"	"3.409524475"	"-7.684422724"	"30.78"	"15.77"	"17.93"	"16.69"	"84.69292901"	"4.04787427998286"	"0.17937336"	"-0.0463182433541667"
"2017"	"167"	"20.5"	"0.533920621"	"0.0425"	"-9999"	"-7.92901093"	"4.05"	"15.14"	"17.9"	"16.78"	"93.15057904"	"2.98831999887544"	"0.0951"	"-0.0465685169791667"
"2017"	"167"	"21"	"1.587437023"	"0.0512"	"2.76139293"	"-10.10562487"	"0"	"14.39"	"17.84"	"16.71"	"99.38366925"	"2.12149679984784"	"0.106846855"	"-0.0465940706041667"
"2017"	"167"	"21.5"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"14.24"	"17.82"	"16.7"	"100"	"1.39850531238046"	"0.0685"	"-0.0467443508854167"
"2017"	"167"	"22"	"-9999"	"-9999"	"6.186725971"	"-9999"	"0"	"13.38"	"17.81"	"16.74"	"100"	"1.08623499033308"	"0.114240734"	"-0.0471260645"
"2017"	"167"	"22.5"	"-9999"	"-9999"	"-9999"	"-2.679003103"	"0"	"12.4"	"17.78"	"16.77"	"100"	"0.716583389183384"	"0.0591"	"-0.0474667914583333"
"2017"	"167"	"23"	"-9999"	"-9999"	"-26.86215038"	"-25.38804475"	"0"	"12.56"	"17.72"	"16.78"	"100"	"0.699430600805878"	"0.217896699"	"-0.0475941050729167"
"2017"	"167"	"23.5"	"6.208169521"	"-9999"	"2.063019198"	"-5.071401179"	"0"	"12.78"	"17.68"	"16.79"	"100"	"0.737620760618112"	"0.0862"	"-0.0477214186875"
"2017"	"168"	"0"	"-9999"	"-9999"	"-9999"	"-9999"	"0"	"12.12"	"17.65"	"16.81"	"100"	"0.645588723819748"	"0.109961774"	"-0.0478374256354167"
"2017"	"168"	"0.5"	"-0.216814599"	"0.056"	"5.464314175"	"-17.83677057"	"0"	"12.33"	"17.56"	"16.81"	"98.16909069"	"1.61995235698312"	"0.155288194"	"-0.0478541459166667"
"2017"	"168"	"1"	"1.362465687"	"0.0485"	"-1.716730585"	"-17.48870688"	"0"	"11.65"	"17.51"	"16.81"	"98.74819147"	"1.53388663194483"	"0.139769647"	"-0.047846132875"
"2017"	"168"	"1.5"	"1.261083653"	"0.0571"	"-9999"	"-16.49879498"	"0"	"12.02"	"17.44"	"16.81"	"96.08059858"	"1.82441020040693"	"0.13651936"	"-0.0477095064895833"
"2017"	"168"	"2"	"-9999"	"0.0341"	"0.214793542"	"-7.826684828"	"0"	"11.4"	"17.38"	"16.79"	"97.40178401"	"1.71213652256784"	"0.0833"	"-0.0474294267708333"
"2017"	"168"	"2.5"	"1.399853001"	"0.0622"	"-9999"	"-7.92923233"	"0"	"11.17"	"17.33"	"16.77"	"97.90336751"	"1.60795938406623"	"0.0789"	"-0.0472143603958333"
"2017"	"168"	"3"	"0.983747844"	"0.052"	"-1.19228547"	"-7.549967868"	"0"	"10.94"	"17.25"	"16.75"	"98.30001623"	"1.54961805696887"	"0.0767"	"-0.0471074140104167"
"2017"	"168"	"3.5"	"1.348948759"	"0.0715"	"1.510690616"	"-9.798308774"	"0"	"11.15"	"17.19"	"16.74"	"97.28156426"	"1.64292554883959"	"0.109979133"	"-0.0469269742916667"
"2017"	"168"	"4"	"1.114465293"	"0.0624"	"0.265239615"	"-7.677144938"	"0.41"	"11.04"	"17.09"	"16.71"	"97.17790114"	"1.62045083779895"	"0.094"	"-0.04648400790625"
"2017"	"168"	"4.5"	"1.140411909"	"0.056"	"1.109608034"	"-6.271492709"	"7.09"	"11.2"	"17.03"	"16.68"	"96.2871188"	"1.71618029258912"	"0.103717195"	"-0.0460212548541667"
"2017"	"168"	"5"	"0.685572709"	"0.0733"	"1.936513139"	"-6.240664884"	"17.73"	"11.64"	"16.93"	"16.63"	"94.84444727"	"1.88735016325088"	"0.124673923"	"-0.0455676884791667"
"2017"	"168"	"5.5"	"0.679599676"	"0.0678"	"6.552666844"	"-2.967276686"	"32.01"	"11.98"	"16.85"	"16.58"	"92.32474196"	"2.21152246025304"	"0.147984199"	"-0.0451879687604167"
"2017"	"168"	"6"	"0.042634089"	"0.0727"	"5.699705455"	"-1.147014613"	"37.89"	"12.2"	"16.77"	"16.54"	"90.54957903"	"2.45965657652414"	"0.122938524"	"-0.0452460290416667"
"2017"	"168"	"6.5"	"-0.862100298"	"0.0604"	"10.34203589"	"3.531875858"	"63.56"	"12.5"	"16.71"	"16.52"	"89.16516242"	"2.6230578484154"	"0.132241094"	"-0.0455987693333333"
"2017"	"168"	"7"	"-2.406864666"	"0.0506"	"16.69532384"	"22.96146937"	"158.74"	"13.07"	"16.62"	"16.47"	"85.64839905"	"3.10622849157636"	"0.16400869"	"-0.045935609625"
"2017"	"168"	"7.5"	"-3.191060174"	"0.0701"	"26.59656301"	"34.03176604"	"214.33"	"13.31"	"16.54"	"16.42"	"82.70191448"	"3.50196817966881"	"0.19242744"	"-0.04633110325"
"2017"	"168"	"8"	"-4.655311595"	"0.0572"	"35.10365738"	"49.4075138"	"262.36"	"13.75"	"16.48"	"16.38"	"82.17449953"	"3.6650450978166"	"0.177619612"	"-0.0470258701979167"
"2017"	"168"	"8.5"	"-4.437338461"	"0.0768"	"27.8394713"	"56.58950296"	"279.64"	"13.93"	"16.44"	"16.35"	"84.93405146"	"3.26291621100118"	"0.194629427"	"-0.0479538371458333"
"2017"	"168"	"9"	"-5.732151825"	"0.07"	"33.22212922"	"69.66281602"	"311.34"	"14.26"	"16.41"	"16.33"	"82.04420531"	"3.69248447237666"	"0.188340712"	"-0.0487680307708333"
"2017"	"168"	"9.5"	"-5.873943589"	"0.0752"	"64.39141833"	"98.87705477"	"409.67"	"14.49"	"16.54"	"16.48"	"74.06564843"	"4.96302957341027"	"0.248339315"	"-0.0491963843854167"
"2017"	"168"	"10"	"-5.068273288"	"0.0668"	"105.3848157"	"123.2254156"	"531.93"	"14.93"	"16.53"	"16.44"	"69.01663421"	"5.96596618688649"	"0.236954438"	"-0.0495890513333333"
"2017"	"168"	"10.5"	"-5.260161894"	"0.0662"	"105.5965552"	"117.1966848"	"499.78"	"15.21"	"16.53"	"16.44"	"68.30382019"	"6.20048902086448"	"0.222369448"	"-0.0499534516145833"
"2017"	"168"	"11"	"-4.856583435"	"0.064"	"107.5469924"	"108.7457327"	"489.45"	"15.21"	"16.53"	"16.41"	"66.00427501"	"6.51137704976576"	"0.22158431"	"-0.0500768785625"
"2017"	"168"	"11.5"	"-9999"	"-9999"	"-9999"	"-9999"	"492.21"	"15.66"	"16.54"	"16.4"	"64.90663502"	"6.85496993623329"	"0.0827"	"-0.0501978321875"
"2017"	"168"	"12"	"-5.822858211"	"0.0721"	"127.2499678"	"116.2861952"	"481"	"15.53"	"16.59"	"16.39"	"66.55504775"	"6.58831469595477"	"0.198790729"	"-0.05040111246875"
"2017"	"168"	"12.5"	"-5.193295098"	"0.068"	"127.9689003"	"118.1840857"	"478.11"	"15.76"	"16.59"	"16.4"	"65.83233414"	"6.80953336875556"	"0.177246318"	"-0.05056093275"
"2017"	"168"	"13"	"-4.784018998"	"0.0748"	"106.8625219"	"91.9631312"	"392.64"	"15.69"	"16.69"	"16.42"	"68.10558897"	"6.48341993605303"	"0.231602832"	"-0.050686126375"
"2017"	"168"	"13.5"	"-4.846565243"	"0.066"	"104.2496466"	"89.43617502"	"384.44"	"15.63"	"16.77"	"16.45"	"69.31169702"	"6.26160623526325"	"0.209154801"	"-0.0508731533333333"
"2017"	"168"	"14"	"-3.531011976"	"0.072"	"82.54146155"	"72.53094124"	"347.31"	"15.64"	"16.79"	"16.45"	"70.75506556"	"6.08096966861898"	"0.234245538"	"-0.0511502802916667"
"2017"	"168"	"14.5"	"-4.872747849"	"0.0636"	"125.0942232"	"125.3346577"	"538.42"	"16.24"	"16.82"	"16.43"	"67.80241242"	"6.54555199694051"	"0.265896157"	"-0.05140585390625"
"2017"	"168"	"15"	"-4.915506133"	"0.0729"	"105.974175"	"90.11337691"	"354.92"	"16.01"	"16.89"	"16.47"	"69.75311715"	"6.36293145799583"	"0.218689076"	"-0.0515218608541667"
"2017"	"168"	"15.5"	"-4.935339708"	"0.0783"	"110.8459744"	"82.09990947"	"325.73"	"15.92"	"16.97"	"16.5"	"68.60473652"	"6.53612803760861"	"0.215525299"	"-0.0514891144791667"
"2017"	"168"	"16"	"-3.509256748"	"0.0734"	"83.01294818"	"48.79210899"	"241.96"	"16"	"17.04"	"16.54"	"68.27109417"	"6.74403479338039"	"0.233594756"	"-0.0514390547604167"
"2017"	"168"	"16.5"	"-2.181089762"	"0.0586"	"51.49197868"	"27.61712564"	"181.22"	"15.78"	"17.11"	"16.57"	"69.48301713"	"6.52087237035482"	"0.167883751"	"-0.0513529550416667"
"2017"	"168"	"17"	"-1.969287185"	"-9999"	"51.53602389"	"15.24818702"	"118.75"	"15.53"	"17.19"	"16.62"	"72.07393487"	"5.95716225786224"	"0.195202192"	"-0.05111350865625"
"2017"	"168"	"17.5"	"-1.301946982"	"-9999"	"32.62824058"	"9.492838572"	"94.33"	"14.99"	"17.2"	"16.66"	"77.23281261"	"5.04565886652398"	"0.184314114"	"-0.0508585156041667"
