time_stamp,air_temperature_main,relative_humidity_main,precipitation_main,soil_temperature_10cm,soil_temperature_20cm,global_radiation_main,wind_speed_main
6/1/2017 12:30:00 AM,13.67,101,0,18.38,18.04,12.39,0.11
6/1/2017 1:00:00 AM,13.7,101,0,18.31,18.01,12.38,0.02
6/1/2017 1:30:00 AM,13.56,101.1,0,18.24,17.99,12.37,0.05
6/1/2017 2:00:00 AM,13.55,101,0,18.18,17.96,12.41,0.05
6/1/2017 2:30:00 AM,13.69,101,0,18.12,17.93,12.4,0
6/1/2017 3:00:00 AM,13.64,101,0,18.06,17.91,12.43,0.07
6/1/2017 3:30:00 AM,13.32,101.1,0.2,18,17.88,12.49,0.33
6/1/2017 4:00:00 AM,12.89,101.2,0,17.95,17.85,12.61,0.42
6/1/2017 4:30:00 AM,12.52,101.2,0,17.89,17.83,14.55,0.36
6/1/2017 5:00:00 AM,12.46,101.3,0,17.82,17.79,23.12,0.37
6/1/2017 5:30:00 AM,12.71,101.2,0,17.75,17.76,34.39,0.61
6/1/2017 6:00:00 AM,12.88,101.2,0,17.68,17.72,42.09,0.44
6/1/2017 6:30:00 AM,13.04,101,0,17.62,17.69,66.11,0.18
6/1/2017 7:00:00 AM,13.34,99.8,0,17.56,17.65,74.4,0.09
6/1/2017 7:30:00 AM,13.61,99,0,17.51,17.61,63.15,0.29
6/1/2017 8:00:00 AM,13.71,98.6,0,17.49,17.58,60.03,0.05
6/1/2017 8:30:00 AM,14.14,98.6,0,17.46,17.54,158.3,0.02
6/1/2017 9:00:00 AM,14.69,95,0,17.43,17.49,170.4,0
6/1/2017 9:30:00 AM,15.18,90.8,0,17.41,17.45,193.7,0
6/1/2017 10:00:00 AM,14.44,91.5,0,17.45,17.43,111.1,0
6/1/2017 10:30:00 AM,14.02,93.6,0.4,17.53,17.43,114.2,0
6/1/2017 11:00:00 AM,14.2,90.5,0.2,17.59,17.42,144.6,0
6/1/2017 11:30:00 AM,14.53,87.5,0,17.63,17.41,143.2,0
6/1/2017 12:00:00 PM,14.88,89.2,0.4,17.67,17.4,364.3,0.01
6/1/2017 12:30:00 PM,16.33,86.1,0,17.66,17.34,399.5,0.03
6/1/2017 1:00:00 PM,16.96,82.5,0,17.68,17.3,412.3,0.12
6/1/2017 1:30:00 PM,16.36,83.2,0,17.82,17.33,261,0.01
6/1/2017 2:00:00 PM,16.22,83.2,0,18,17.37,244.3,0.2
6/1/2017 2:30:00 PM,16.29,81.7,0,18.17,17.39,254.1,0.56
6/1/2017 3:00:00 PM,16.59,81.4,0,18.32,17.43,221.7,0.4
6/1/2017 3:30:00 PM,16.67,79,0,18.46,17.48,255.8,0.27
6/1/2017 4:00:00 PM,17.02,75.5,0,18.57,17.53,238.2,0.23
6/1/2017 4:30:00 PM,17.32,68.1,0,18.66,17.57,262.1,0.33
6/1/2017 5:00:00 PM,17.42,67.38,0,18.75,17.62,310.1,0.25
6/1/2017 5:30:00 PM,16.92,68.83,0,18.85,17.69,127.8,0.35
6/1/2017 6:00:00 PM,16.47,69.98,0,18.97,17.77,128,0.15
6/1/2017 6:30:00 PM,16.11,72.9,0,19.06,17.85,62.88,0
6/1/2017 7:00:00 PM,15.53,72.9,0,19.12,17.92,55.51,0
6/1/2017 7:30:00 PM,14.9,77.1,0,19.16,17.99,18.89,0
6/1/2017 8:00:00 PM,13.94,83.8,0,19.17,18.05,16.87,0
6/1/2017 8:30:00 PM,13.37,89.9,0.2,19.14,18.1,13.04,0.01
6/1/2017 9:00:00 PM,13.14,88.5,0,19.09,18.12,12.46,0
6/1/2017 9:30:00 PM,13.09,89,0,19.03,18.15,12.42,0
6/1/2017 10:00:00 PM,13.25,85.2,0,18.95,18.16,12.39,0
6/1/2017 10:30:00 PM,13.12,87.7,0.2,18.87,18.16,12.41,0
6/1/2017 11:00:00 PM,12.61,91.9,0,18.8,18.16,12.31,0
6/1/2017 11:30:00 PM,12.55,93,0,18.71,18.15,12.23,0
6/2/2017,12.48,93.7,0,18.63,18.13,12.34,0
6/2/2017 12:30:00 AM,12.52,94.8,0,18.54,18.11,12.35,0
6/2/2017 1:00:00 AM,12.49,94.6,0,18.46,18.09,12.35,0.21
6/2/2017 1:30:00 AM,12.41,94.6,0.2,18.38,18.07,12.28,0.1
6/2/2017 2:00:00 AM,12.39,95.6,0,18.31,18.04,12.25,0.14
6/2/2017 2:30:00 AM,12.26,97,0.2,18.23,18.01,12.22,0.28
6/2/2017 3:00:00 AM,12.02,98.9,0,18.16,17.98,12.24,0.08
6/2/2017 3:30:00 AM,11.83,99.8,0,18.08,17.95,12.35,0.7
6/2/2017 4:00:00 AM,11.81,100.3,0,18.01,17.92,12.46,1.18
6/2/2017 4:30:00 AM,11.81,100.1,0,17.94,17.88,15.57,1.4
6/2/2017 5:00:00 AM,11.96,99.3,0,17.86,17.85,22.59,1.24
6/2/2017 5:30:00 AM,11.98,98.3,0,17.79,17.81,33.22,1.08
6/2/2017 6:00:00 AM,12.16,97.3,0,17.72,17.77,66.35,1.45
6/2/2017 6:30:00 AM,12.44,95.6,0,17.64,17.73,81.9,0.42
6/2/2017 7:00:00 AM,12.81,93,0,17.58,17.69,77.3,0.68
6/2/2017 7:30:00 AM,12.99,91.6,0,17.53,17.65,115.7,0.64
6/2/2017 8:00:00 AM,13.57,90.9,0.2,17.48,17.6,201.2,0.75
6/2/2017 8:30:00 AM,13.58,90.9,0.2,17.46,17.56,182.9,0.65
6/2/2017 9:00:00 AM,13.59,91.4,0.2,17.46,17.53,160.5,0.58
6/2/2017 9:30:00 AM,13.43,93.6,0.4,17.48,17.51,186.7,0.45
6/2/2017 10:00:00 AM,14.33,92.7,0,17.48,17.46,337.7,0.46
6/2/2017 10:30:00 AM,14.76,88.6,0,17.51,17.43,226.6,0.06
6/2/2017 11:00:00 AM,14.88,86.9,0,17.54,17.39,295.8,0.06
6/2/2017 11:30:00 AM,15.72,82.6,0,17.57,17.32,486.7,0.04
6/2/2017 12:00:00 PM,15.5,79.9,0,17.68,17.33,344.2,0.02
6/2/2017 12:30:00 PM,16.09,77.9,0,17.8,17.31,522,0.01
6/2/2017 1:00:00 PM,17.05,75,0,17.93,17.3,463.1,0
6/2/2017 1:30:00 PM,17.27,74.2,0,18.14,17.34,326,0.05
6/2/2017 2:00:00 PM,18,70.7,0,18.33,17.37,538.5,0.03
6/2/2017 2:30:00 PM,18.18,65.78,0,18.54,17.42,469.2,0.42
6/2/2017 3:00:00 PM,18.18,65.83,0,18.79,17.52,362.2,0.33
6/2/2017 3:30:00 PM,18.44,66.35,0,19.01,17.59,483.6,1.05
6/2/2017 4:00:00 PM,18.95,64.28,0,19.19,17.65,428.7,0.3
6/2/2017 4:30:00 PM,18.84,63.06,0,19.36,17.73,380.8,0.28
6/2/2017 5:00:00 PM,18.32,67.22,0,19.56,17.85,313.3,0.19
6/2/2017 5:30:00 PM,18.02,73.3,0,19.71,17.95,289,0.23
6/2/2017 6:00:00 PM,17.59,69.61,0,19.85,18.06,194.2,0.2
6/2/2017 6:30:00 PM,16.93,71.1,0,19.95,18.18,124.3,0
6/2/2017 7:00:00 PM,16.24,75.9,0,20.02,18.3,89.6,0
6/2/2017 7:30:00 PM,15.59,80.7,0,20.05,18.41,36.12,0
6/2/2017 8:00:00 PM,14.23,85.1,0,20.05,18.5,19.91,0
6/2/2017 8:30:00 PM,13.19,89.1,0,19.99,18.56,14.13,0
6/2/2017 9:00:00 PM,12.62,91.6,0,19.9,18.6,12.75,0
6/2/2017 9:30:00 PM,12.18,94,0,19.78,18.62,12.66,0
6/2/2017 10:00:00 PM,12.11,94.7,0,19.65,18.62,12.7,0
6/2/2017 10:30:00 PM,11.9,94.8,0,19.52,18.62,12.7,0
6/2/2017 11:00:00 PM,11.66,94.9,0,19.38,18.62,12.66,0
6/2/2017 11:30:00 PM,11.41,96.2,0,19.23,18.59,12.59,0
6/3/2017,11.84,97.2,0,19.08,18.56,12.18,0.09
6/3/2017 12:30:00 AM,13.49,85.2,0,18.94,18.52,12.44,1
6/3/2017 1:00:00 AM,13.81,81.4,0,18.81,18.49,12.43,0.16
6/3/2017 1:30:00 AM,13.6,83.6,0,18.69,18.45,12.46,0.02
6/3/2017 2:00:00 AM,13.84,80.9,0,18.58,18.4,12.59,0.02
6/3/2017 2:30:00 AM,12.99,85.3,0,18.48,18.36,12.65,0
6/3/2017 3:00:00 AM,12.43,90.1,0,18.39,18.32,12.64,0.01
6/3/2017 3:30:00 AM,12.36,92.2,0,18.29,18.26,12.56,0.02
6/3/2017 4:00:00 AM,13.03,87.1,0,18.19,18.21,12.47,0.04
6/3/2017 4:30:00 AM,13.29,87.3,0,18.1,18.15,14.41,0.02
6/3/2017 5:00:00 AM,13.37,89.1,0,18.02,18.1,23.3,0.06
6/3/2017 5:30:00 AM,13.55,86,0,17.94,18.05,35.69,0.11
6/3/2017 6:00:00 AM,13.68,84.9,0,17.87,18,46.22,0.05
6/3/2017 6:30:00 AM,13.88,85,0,17.8,17.95,70.5,0
6/3/2017 7:00:00 AM,14.3,81.1,0,17.74,17.89,110.9,0
6/3/2017 7:30:00 AM,14.48,84.2,0,17.69,17.84,124.8,0
6/3/2017 8:00:00 AM,14.47,89,0,17.65,17.79,126.8,0
6/3/2017 8:30:00 AM,14.42,90.7,0,17.64,17.75,148,0
6/3/2017 9:00:00 AM,14.59,80.6,0,17.64,17.71,204.3,0.05
6/3/2017 9:30:00 AM,14.84,73.4,0,17.64,17.66,212.2,0.1
6/3/2017 10:00:00 AM,15.04,72.3,0,17.66,17.63,268.9,0.12
6/3/2017 10:30:00 AM,15.21,70.9,0,17.7,17.6,247.6,0.03
6/3/2017 11:00:00 AM,15.02,68.84,0,17.77,17.59,235.4,0.02
6/3/2017 11:30:00 AM,15.16,67.4,0,17.84,17.58,224.6,0.02
6/3/2017 12:00:00 PM,15.12,67.43,0,17.92,17.58,230.9,0
6/3/2017 12:30:00 PM,15.22,69.39,0,18,17.58,263.2,0.06
6/3/2017 1:00:00 PM,15.07,73.4,0,18.08,17.6,228.1,0.17
6/3/2017 1:30:00 PM,14.94,73.8,0,18.17,17.62,285.4,0.23
6/3/2017 2:00:00 PM,15.62,70.5,0,18.21,17.6,494.6,0.74
6/3/2017 2:30:00 PM,15.67,69.28,0,18.28,17.62,501.5,0.6
6/3/2017 3:00:00 PM,15.93,66.51,0,18.4,17.65,558.1,0.91
6/3/2017 3:30:00 PM,16,66.39,0,18.53,17.68,507,0.7
6/3/2017 4:00:00 PM,16.34,66.95,0,18.67,17.7,446.4,0.4
6/3/2017 4:30:00 PM,16.06,68.33,0,18.84,17.76,393.7,0.2
6/3/2017 5:00:00 PM,15.73,70.9,0,19.02,17.82,344.1,0.38
6/3/2017 5:30:00 PM,15.39,71.6,0,19.18,17.9,281.3,0.25
6/3/2017 6:00:00 PM,15.52,70,0,19.3,17.98,221.3,0.08
6/3/2017 6:30:00 PM,15.68,69.38,0,19.37,18.06,165.2,0.03
6/3/2017 7:00:00 PM,14.81,68.68,0,19.41,18.14,116.5,0.01
6/3/2017 7:30:00 PM,14.18,70.5,0,19.43,18.23,40.24,0
6/3/2017 8:00:00 PM,12.92,78.1,0,19.42,18.3,20.8,0
6/3/2017 8:30:00 PM,11.75,82.4,0,19.35,18.34,15.11,0
6/3/2017 9:00:00 PM,11.22,85.6,0,19.25,18.35,12.76,0
6/3/2017 9:30:00 PM,10.86,86.8,0,19.12,18.35,12.63,0
6/3/2017 10:00:00 PM,11.34,85.9,0,18.99,18.34,12.49,0.01
6/3/2017 10:30:00 PM,11.7,84.1,0,18.86,18.33,12.45,0.03
6/3/2017 11:00:00 PM,11.64,83.5,0,18.72,18.31,12.5,0.03
6/3/2017 11:30:00 PM,11.63,81.1,0,18.59,18.28,12.5,0.06
6/4/2017,11.57,79.7,0,18.46,18.25,12.51,0.23
6/4/2017 12:30:00 AM,11.52,81.5,0,18.33,18.22,12.6,0.09
6/4/2017 1:00:00 AM,11.08,85.1,0,18.21,18.17,12.68,0.09
6/4/2017 1:30:00 AM,11.2,84.1,0,18.09,18.12,12.61,0.61
6/4/2017 2:00:00 AM,11.28,80.6,0,17.97,18.07,12.57,0.54
6/4/2017 2:30:00 AM,10.86,81.1,0,17.85,18.01,12.51,0.05
6/4/2017 3:00:00 AM,10.61,81.8,0,17.74,17.96,12.52,0.04
6/4/2017 3:30:00 AM,10.39,83.1,0,17.63,17.9,12.49,0
6/4/2017 4:00:00 AM,10.58,81.7,0,17.52,17.85,12.6,0
6/4/2017 4:30:00 AM,10.41,82.5,0,17.43,17.79,14.52,0.01
6/4/2017 5:00:00 AM,9.92,85.9,0,17.33,17.73,26.27,0
6/4/2017 5:30:00 AM,10.11,85.4,0,17.24,17.67,56.44,0
6/4/2017 6:00:00 AM,11.14,81.7,0,17.14,17.61,86.9,0.1
6/4/2017 6:30:00 AM,11.76,79,0,17.07,17.56,91,0.03
6/4/2017 7:00:00 AM,12.27,78.4,0,17,17.5,124.1,0.16
6/4/2017 7:30:00 AM,12.34,78.3,0,16.95,17.45,109.3,0.11
6/4/2017 8:00:00 AM,13.43,76.4,0,16.87,17.35,346,0.07
6/4/2017 8:30:00 AM,14.3,72.5,0,16.8,17.26,383.2,0.81
6/4/2017 9:00:00 AM,15.22,71.1,0,16.76,17.17,477.4,0.2
6/4/2017 9:30:00 AM,16.25,67.52,0,16.76,17.08,505.2,0.15
6/4/2017 10:00:00 AM,15.8,69.57,0,16.88,17.07,470.7,0.33
6/4/2017 10:30:00 AM,15.38,72.4,0,17.03,17.05,524.3,0.72
6/4/2017 11:00:00 AM,15.43,74.1,0,17.19,17.04,678,0.67
6/4/2017 11:30:00 AM,15.37,74.3,0,17.39,17.04,688.7,0.46
6/4/2017 12:00:00 PM,15.34,74.2,0,17.64,17.08,683.5,0.77
6/4/2017 12:30:00 PM,15.84,73.4,0,17.91,17.12,681.8,0.75
6/4/2017 1:00:00 PM,15.85,74.2,0,18.22,17.18,670.2,0.55
6/4/2017 1:30:00 PM,15.94,72.1,0,18.54,17.26,653.4,0.67
6/4/2017 2:00:00 PM,15.69,74.7,0,18.89,17.37,627.1,0.75
6/4/2017 2:30:00 PM,15.99,75.2,0,19.24,17.51,594.3,0.62
6/4/2017 3:00:00 PM,16.26,70.8,0,19.53,17.63,553.3,0.66
6/4/2017 3:30:00 PM,16.87,62.75,0,19.78,17.74,508.2,0.46
6/4/2017 4:00:00 PM,17.04,59.43,0,19.98,17.85,458.6,0.48
6/4/2017 4:30:00 PM,16.99,58.89,0,20.18,17.98,403.8,0.35
6/4/2017 5:00:00 PM,16.92,57.22,0,20.34,18.11,346.7,0.06
6/4/2017 5:30:00 PM,16.91,58.5,0,20.47,18.24,287.5,0.1
6/4/2017 6:00:00 PM,17.08,58.38,0,20.56,18.36,227.9,0.12
6/4/2017 6:30:00 PM,16.58,57.7,0,20.59,18.48,168.8,0.35
6/4/2017 7:00:00 PM,16.16,56.19,0,20.6,18.6,112.4,0.09
6/4/2017 7:30:00 PM,15.48,59.49,0,20.6,18.73,38.98,0
6/4/2017 8:00:00 PM,14.57,63.57,0,20.54,18.82,20.97,0
6/4/2017 8:30:00 PM,13.48,67.83,0,20.45,18.88,14.97,0
6/4/2017 9:00:00 PM,12.74,69.52,0,20.32,18.91,12.75,0
6/4/2017 9:30:00 PM,12.46,66.44,0,20.17,18.92,12.59,0
6/4/2017 10:00:00 PM,12.02,63.17,0,20.01,18.92,12.54,0.04
6/4/2017 10:30:00 PM,11.74,62.72,0,19.84,18.91,12.51,0.06
6/4/2017 11:00:00 PM,11.09,65.31,0,19.67,18.89,12.47,0
6/4/2017 11:30:00 PM,10.96,71,0,19.49,18.85,12.44,0.17
6/5/2017,11.26,72.6,0,19.31,18.81,12.43,0.64
6/5/2017 12:30:00 AM,11.48,70,0,19.14,18.76,12.41,1.33
6/5/2017 1:00:00 AM,11.35,72.6,0,18.98,18.72,12.44,1.4
6/5/2017 1:30:00 AM,11.19,70.7,0,18.82,18.66,12.43,1.38
6/5/2017 2:00:00 AM,11.01,72.1,0,18.67,18.6,12.5,1.61
6/5/2017 2:30:00 AM,10.89,73.7,0,18.52,18.54,12.51,1.41
6/5/2017 3:00:00 AM,10.6,75.3,0,18.38,18.48,12.48,0.76
6/5/2017 3:30:00 AM,10.39,77.7,0,18.25,18.41,12.45,0.96
6/5/2017 4:00:00 AM,10.11,76.3,0,18.12,18.34,12.83,0.26
6/5/2017 4:30:00 AM,9.36,79.6,0,17.98,18.27,16.56,0.02
6/5/2017 5:00:00 AM,8.81,83.5,0,17.85,18.19,22.5,0.01
6/5/2017 5:30:00 AM,9.18,83.9,0,17.72,18.12,42.01,0
6/5/2017 6:00:00 AM,9.66,82.6,0,17.59,18.04,122.3,0.02
6/5/2017 6:30:00 AM,11.38,75.2,0,17.45,17.95,174.1,0.03
6/5/2017 7:00:00 AM,12.81,70.4,0,17.34,17.89,223.2,0
6/5/2017 7:30:00 AM,13.84,68.5,0,17.22,17.8,286.1,0
6/5/2017 8:00:00 AM,14.04,67.27,0,17.12,17.71,340.8,0.01
6/5/2017 8:30:00 AM,14.28,67.19,0,17.05,17.61,406.5,0.13
6/5/2017 9:00:00 AM,14.37,67.56,0,17.04,17.54,453.9,0.13
6/5/2017 9:30:00 AM,14.63,67.08,0,17.06,17.47,508.5,0.25
6/5/2017 10:00:00 AM,15.2,67.23,0,17.12,17.41,560.1,0.21
6/5/2017 10:30:00 AM,14.98,66.36,0,17.24,17.37,603,0.35
6/5/2017 11:00:00 AM,15.11,66.91,0,17.42,17.36,638.4,0.76
6/5/2017 11:30:00 AM,15.25,67.78,0,17.63,17.36,659.8,0.74
6/5/2017 12:00:00 PM,15.33,71,0,17.87,17.38,666.8,0.94
6/5/2017 12:30:00 PM,15.45,75.2,0,18.13,17.41,670.8,0.94
6/5/2017 1:00:00 PM,15.44,75.5,0,18.41,17.46,659.8,0.54
6/5/2017 1:30:00 PM,15.69,73.9,0,18.69,17.53,646.7,0.08
6/5/2017 2:00:00 PM,15.99,69.37,0,18.99,17.61,623,0.03
6/5/2017 2:30:00 PM,16.12,64.52,0,19.29,17.73,570.3,0.05
6/5/2017 3:00:00 PM,16.62,58.77,0,19.56,17.83,568.2,0.01
6/5/2017 3:30:00 PM,17.3,57.68,0,19.76,17.91,451.5,0.02
6/5/2017 4:00:00 PM,17.11,58.93,0,19.97,18.02,396.5,0.02
6/5/2017 4:30:00 PM,17.12,59.11,0,20.16,18.15,322.6,0.02
6/5/2017 5:00:00 PM,18.42,50.51,0,20.27,18.24,357.1,0
6/5/2017 5:30:00 PM,18.47,50.09,0,20.37,18.35,272.6,0.02
6/5/2017 6:00:00 PM,18.89,44.21,0,20.45,18.46,244.1,0
6/5/2017 6:30:00 PM,18.95,41.39,0,20.48,18.56,162.7,0
6/5/2017 7:00:00 PM,17.51,42.25,0,20.53,18.68,91,0
6/5/2017 7:30:00 PM,16.27,58.36,0,20.55,18.8,44.69,0.02
6/5/2017 8:00:00 PM,15.75,66.01,0,20.52,18.89,27.64,0.01
6/5/2017 8:30:00 PM,15.47,59.85,0,20.45,18.94,14.85,0.01
6/5/2017 9:00:00 PM,14.61,67.31,0,20.36,18.99,12.73,0
6/5/2017 9:30:00 PM,13.23,76.8,0,20.24,19.02,12.66,0
6/5/2017 10:00:00 PM,12.66,80.8,0,20.11,19.02,12.48,0
6/5/2017 10:30:00 PM,12.77,79.8,0,19.96,19.01,12.44,0
6/5/2017 11:00:00 PM,12.94,79.5,0,19.8,18.99,12.51,0
6/5/2017 11:30:00 PM,13.31,80.3,0,19.65,18.96,12.49,0
6/6/2017,13.74,79.4,0,19.5,18.93,12.35,0
6/6/2017 12:30:00 AM,13.36,80.7,0,19.37,18.9,12.39,0
6/6/2017 1:00:00 AM,12.99,81.6,0,19.25,18.86,12.42,0
6/6/2017 1:30:00 AM,12.96,82.5,0,19.13,18.81,12.43,0
6/6/2017 2:00:00 AM,12.96,81.8,0,19.02,18.76,12.44,0
6/6/2017 2:30:00 AM,12.62,80.6,0,18.93,18.72,12.46,0
6/6/2017 3:00:00 AM,11.69,80.1,0,18.84,18.68,12.58,0
6/6/2017 3:30:00 AM,11.43,79.6,0,18.73,18.63,12.66,0
6/6/2017 4:00:00 AM,13.04,80.5,0,18.61,18.56,12.67,0.32
6/6/2017 4:30:00 AM,14.27,82.4,0,18.49,18.5,14.6,0.14
6/6/2017 5:00:00 AM,14.03,79.5,0,18.4,18.46,27.17,0.02
6/6/2017 5:30:00 AM,14.04,73.5,0,18.3,18.42,48.88,0.08
6/6/2017 6:00:00 AM,14.36,72.8,0,18.22,18.36,128.9,0
6/6/2017 6:30:00 AM,15.39,72.1,0,18.09,18.27,174.1,0.05
6/6/2017 7:00:00 AM,16.79,65.01,0,17.97,18.18,226.9,0
6/6/2017 7:30:00 AM,17.7,56.71,0,17.84,18.08,283.4,0.8
6/6/2017 8:00:00 AM,17.64,63.5,0,17.76,17.99,342.9,0.13
6/6/2017 8:30:00 AM,17.27,75.1,0,17.71,17.91,400.7,0.26
6/6/2017 9:00:00 AM,17.33,76.4,0,17.71,17.85,453,0.23
6/6/2017 9:30:00 AM,17.89,73.2,0,17.74,17.8,502.1,0.17
6/6/2017 10:00:00 AM,18.46,69.18,0,17.83,17.76,544.6,0.28
6/6/2017 10:30:00 AM,18.48,72.5,0,17.96,17.74,592.6,0.63
6/6/2017 11:00:00 AM,18.32,74.2,0,18.13,17.74,615.6,0.56
6/6/2017 11:30:00 AM,19,67.9,0,18.32,17.74,646.5,0.36
6/6/2017 12:00:00 PM,19.21,60.21,0,18.54,17.77,665.2,0.32
6/6/2017 12:30:00 PM,19.6,56.55,0,18.78,17.79,663.8,0.54
6/6/2017 1:00:00 PM,19.45,53.4,0,19.06,17.86,647.6,0.8
6/6/2017 1:30:00 PM,19.97,50.37,0,19.34,17.93,644,0.79
6/6/2017 2:00:00 PM,19.82,54.88,0,19.64,18.03,559.6,0.37
6/6/2017 2:30:00 PM,21.3,45.91,0,19.9,18.12,605.6,0
6/6/2017 3:00:00 PM,22.18,42.61,0,20.13,18.22,558,0.13
6/6/2017 3:30:00 PM,23.08,42.14,0,20.32,18.3,511.7,0
6/6/2017 4:00:00 PM,23.67,38.97,0,20.5,18.39,456.5,0
6/6/2017 4:30:00 PM,24.74,37.65,0,20.67,18.49,409.9,0
6/6/2017 5:00:00 PM,24.8,36.74,0,20.85,18.61,318.3,0
6/6/2017 5:30:00 PM,24.98,33.54,0,21,18.73,261.1,0
6/6/2017 6:00:00 PM,25.42,32.87,0,21.11,18.84,223.5,0
6/6/2017 6:30:00 PM,24.55,33.43,0,21.18,18.96,138.5,0
6/6/2017 7:00:00 PM,23.09,39.29,0,21.23,19.08,80.7,0
6/6/2017 7:30:00 PM,20.53,51.51,0,21.28,19.22,50.33,0
6/6/2017 8:00:00 PM,18.8,53.64,0,21.29,19.34,25.61,0
6/6/2017 8:30:00 PM,17.6,57.97,0,21.26,19.44,13.22,0
6/6/2017 9:00:00 PM,16.71,60.87,0,21.2,19.51,12.97,0
6/6/2017 9:30:00 PM,16.23,62.26,0,21.1,19.56,12.71,0
6/6/2017 10:00:00 PM,16.15,62.05,0,20.96,19.58,12.47,0
6/6/2017 10:30:00 PM,16.31,60.25,0,20.81,19.58,12.45,0
6/6/2017 11:00:00 PM,16.77,60.29,0,20.65,19.57,12.44,0.07
6/6/2017 11:30:00 PM,17.54,54.05,0,20.49,19.54,12.43,0.56
6/7/2017,17.2,51.97,0,20.32,19.5,12.43,0.33
6/7/2017 12:30:00 AM,16.86,54.71,0,20.18,19.47,12.49,0.15
6/7/2017 1:00:00 AM,16.46,59.5,0,20.03,19.43,12.45,0.31
6/7/2017 1:30:00 AM,17.04,54.63,0,19.89,19.38,12.46,0.75
6/7/2017 2:00:00 AM,17.43,52.8,0,19.75,19.33,12.47,0.8
6/7/2017 2:30:00 AM,17.62,56.46,0,19.62,19.27,12.52,0.43
6/7/2017 3:00:00 AM,16.67,62.05,0,19.5,19.22,12.62,0.01
6/7/2017 3:30:00 AM,15.45,70.3,0,19.41,19.19,12.59,0.01
6/7/2017 4:00:00 AM,14.69,72.3,0,19.32,19.14,12.74,0.01
6/7/2017 4:30:00 AM,14.91,72.6,0,19.21,19.09,14.55,0.21
6/7/2017 5:00:00 AM,14.96,74.5,0,19.11,19.03,21.13,0.04
6/7/2017 5:30:00 AM,14.72,75.6,0,19.01,18.98,29.03,0.03
6/7/2017 6:00:00 AM,14.97,74.4,0,18.91,18.92,69.65,0.01
6/7/2017 6:30:00 AM,16.01,72.4,0,18.78,18.83,155.3,0.03
6/7/2017 7:00:00 AM,18.18,61.57,0,18.61,18.71,225.2,0.44
6/7/2017 7:30:00 AM,19.25,61.64,0,18.46,18.6,274.2,0.01
6/7/2017 8:00:00 AM,19.62,63.97,0,18.35,18.49,309.9,0
6/7/2017 8:30:00 AM,19.16,65.24,0,18.32,18.43,390.3,0.09
6/7/2017 9:00:00 AM,20.19,52.85,0,18.31,18.35,463.7,0.26
6/7/2017 9:30:00 AM,21,49.25,0,18.34,18.3,419.3,0.68
6/7/2017 10:00:00 AM,20.9,51.38,0,18.44,18.27,568.6,0.38
6/7/2017 10:30:00 AM,21.11,52.83,0,18.54,18.23,575,0.22
6/7/2017 11:00:00 AM,22.08,57.89,0,18.68,18.21,626.5,0.25
6/7/2017 11:30:00 AM,21.1,62.65,0,18.91,18.24,581.2,0.14
6/7/2017 12:00:00 PM,20.78,57.64,0,19.15,18.27,628.2,0.24
6/7/2017 12:30:00 PM,21.42,50.53,0,19.39,18.3,606.5,0.11
6/7/2017 1:00:00 PM,21.93,41.65,0,19.64,18.36,554.5,0.15
6/7/2017 1:30:00 PM,21.67,44.92,0,19.9,18.43,518.3,0.09
6/7/2017 2:00:00 PM,21.79,46.05,0,20.14,18.52,335.8,0.01
6/7/2017 2:30:00 PM,21.35,46.68,0,20.39,18.63,329.6,0.08
6/7/2017 3:00:00 PM,22,43.58,0,20.56,18.71,320.8,0
6/7/2017 3:30:00 PM,22.17,47.31,0,20.71,18.82,162.2,0
6/7/2017 4:00:00 PM,21.86,52.65,0,20.85,18.92,155.5,0
6/7/2017 4:30:00 PM,21.77,46.21,0,20.95,19.01,184.4,0.02
6/7/2017 5:00:00 PM,21.76,50.47,0,21.01,19.11,159.9,0
6/7/2017 5:30:00 PM,21.77,49.42,0,21.05,19.19,144,0.06
6/7/2017 6:00:00 PM,20.32,51.67,0,21.1,19.28,82.9,0.01
6/7/2017 6:30:00 PM,19.87,58.74,0,21.12,19.36,64.66,0
6/7/2017 7:00:00 PM,19.46,59.05,0,21.13,19.43,35.48,0.06
6/7/2017 7:30:00 PM,19.74,58.24,0,21.11,19.48,34.81,0.2
6/7/2017 8:00:00 PM,19.42,55.67,0,21.07,19.54,19.83,0.26
6/7/2017 8:30:00 PM,19.07,57.31,0,21.02,19.58,12.18,0.29
6/7/2017 9:00:00 PM,18.8,58.83,0,20.94,19.6,10.55,0.34
6/7/2017 9:30:00 PM,18.73,57.81,0,20.85,19.61,9.11,0.28
6/7/2017 10:00:00 PM,17.83,65.37,0,20.77,19.63,10.89,0.22
6/7/2017 10:30:00 PM,17.13,69.45,0,20.69,19.65,11.78,0.72
6/7/2017 11:00:00 PM,16.42,72.3,0,20.61,19.66,12.69,0.1
6/7/2017 11:30:00 PM,16.4,73.1,0,20.51,19.64,12.51,0
6/8/2017,16.15,75.4,0,20.41,19.62,12.53,0
6/8/2017 12:30:00 AM,16.13,74.9,0,20.31,19.59,12.48,0.1
6/8/2017 1:00:00 AM,15.56,78.5,0,20.23,19.57,12.44,0
6/8/2017 1:30:00 AM,15.15,83.9,0,20.14,19.54,12.41,0
6/8/2017 2:00:00 AM,14.37,89.1,0,20.05,19.52,12.44,0
